period,node,buyer,inelastic_dem,max_dem
14,5853,5853,175.25509936960776,175.25509936960776
15,5853,5853,171.8509123162609,171.8509123162609
16,5853,5853,168.90286924372847,168.90286924372847
17,5853,5853,170.50218951915545,170.50218951915545
18,5853,5853,177.72447258906766,177.72447258906766
19,5853,5853,174.98760742303537,174.98760742303537
20,5853,5853,163.55021435404834,163.55021435404834
21,5853,5853,155.8492616872928,155.8492616872928
22,5853,5853,151.5919161581638,151.5919161581638
23,5853,5853,141.82423617092323,141.82423617092323
24,5853,5853,133.5488795267432,133.5488795267432
1,5856,5856,155.23910470350495,155.23910470350495
2,5856,5856,152.1337130703596,152.1337130703596
3,5856,5856,153.15304000793984,153.15304000793984
4,5856,5856,157.02038722652705,157.02038722652705
5,5856,5856,165.79472708407138,165.79472708407138
6,5856,5856,190.0012043910391,190.0012043910391
7,5856,5856,208.7690127962999,208.7690127962999
8,5856,5856,216.31067841120193,216.31067841120193
9,5856,5856,218.50510999187793,218.50510999187793
10,5856,5856,221.54954525214842,221.54954525214842
11,5856,5856,223.32405484485105,223.32405484485105
12,5856,5856,220.43878344708725,220.43878344708725
13,5856,5856,216.5240260244326,216.5240260244326
14,5856,5856,210.7805752583513,210.7805752583513
15,5856,5856,206.68633487406314,206.68633487406314
16,5856,5856,203.14070215381747,203.14070215381747
17,5856,5856,205.0642162135476,205.0642162135476
18,5856,5856,213.75050828510797,213.75050828510797
19,5856,5856,210.45886076000969,210.45886076000969
20,5856,5856,196.7030254136572,196.7030254136572
21,5856,5856,187.44103395677655,187.44103395677655
22,5856,5856,182.32069370458873,182.32069370458873
23,5856,5856,170.57303435512796,170.57303435512796
24,5856,5856,160.6202030811595,160.6202030811595
1,5858,5858,26.089321721210563,26.089321721210563
2,5858,5858,25.5674328482863,25.5674328482863
3,5858,5858,25.73873986828244,25.73873986828244
4,5858,5858,26.388682200699623,26.388682200699623
5,5858,5858,27.863288588516202,27.863288588516202
6,5858,5858,31.931403870453956,31.931403870453956
7,5858,5858,35.08550213984338,35.08550213984338
8,5858,5858,36.352946582509816,36.352946582509816
9,5858,5858,36.72174046091298,36.72174046091298
10,5858,5858,37.23338506950754,37.23338506950754
11,5858,5858,37.5316072974044,37.5316072974044
12,5858,5858,37.04671160122633,37.04671160122633
13,5858,5858,36.38880155945431,36.38880155945431
14,5858,5858,35.42356322525741,35.42356322525741
15,5858,5858,34.73548946450185,34.73548946450185
16,5858,5858,34.13961413450421,34.13961413450421
17,5858,5858,34.46287789742926,34.46287789742926
18,5858,5858,35.922687066337865,35.922687066337865
19,5858,5858,35.36949622283787,35.36949622283787
20,5858,5858,33.057704908526794,33.057704908526794
21,5858,5858,31.50114430249151,31.50114430249151
22,5858,5858,30.64062527014762,30.64062527014762
23,5858,5858,28.666325915454482,28.666325915454482
24,5858,5858,26.993663491644288,26.993663491644288
1,5861,5861,72.5618922103128,72.5618922103128
2,5861,5861,71.11036945523465,71.11036945523465
3,5861,5861,71.58682344866001,71.58682344866001
4,5861,5861,73.39449963019267,73.39449963019267
5,5861,5861,77.49580325582102,77.49580325582102
6,5861,5861,88.81039953936887,88.81039953936887
7,5861,5861,97.58285215771735,97.58285215771735
8,5861,5861,101.10797895151023,101.10797895151023
9,5861,5861,102.13370058346658,102.13370058346658
10,5861,5861,103.55673109899901,103.55673109899901
11,5861,5861,104.38617271448487,104.38617271448487
12,5861,5861,103.03753860221077,103.03753860221077
13,5861,5861,101.20770193396456,101.20770193396456
14,5861,5861,98.52309707103647,98.52309707103647
15,5861,5861,96.60936644230578,96.60936644230578
16,5861,5861,94.95206611353099,94.95206611353099
17,5861,5861,95.85115542568424,95.85115542568424
18,5861,5861,99.9113037382352,99.9113037382352
19,5861,5861,98.3727212182786,98.3727212182786
20,5861,5861,91.94296601213237,91.94296601213237
21,5861,5861,87.61372418204962,87.61372418204962
22,5861,5861,85.2203737554996,85.2203737554996
23,5861,5861,79.7292805604755,79.7292805604755
24,5861,5861,75.07712625007497,75.07712625007497
1,5863,5863,57.81661410475713,57.81661410475713
2,5863,5863,56.66005480843408,56.66005480843408
3,5863,5863,57.039688743512606,57.039688743512606
4,5863,5863,58.48002764635038,58.48002764635038
5,5863,5863,61.74790671932326,61.74790671932326
6,5863,5863,70.7632676360557,70.7632676360557
7,5863,5863,77.75307306060657,77.75307306060657
8,5863,5863,80.56186000508617,80.56186000508617
9,5863,5863,81.37914508362073,81.37914508362073
10,5863,5863,82.51300203896814,82.51300203896814
11,5863,5863,83.17389309823075,83.17389309823075
12,5863,5863,82.09931447765308,82.09931447765308
13,5863,5863,80.64131831327397,80.64131831327397
14,5863,5863,78.5022511162142,78.5022511162142
15,5863,5863,76.97740905530043,76.97740905530043
16,5863,5863,75.65688817794049,75.65688817794049
17,5863,5863,76.3732738484769,76.3732738484769
18,5863,5863,79.6083607659247,79.6083607659247
19,5863,5863,78.38243309073636,78.38243309073636
20,5863,5863,73.25926631244532,73.25926631244532
21,5863,5863,69.80976828212117,69.80976828212117
22,5863,5863,67.90276980379825,67.90276980379825
23,5863,5863,63.527519839949534,63.527519839949534
24,5863,5863,59.820728267582254,59.820728267582254
1,5864,5864,142.57082012161342,142.57082012161342
2,5864,5864,139.7188439215321,139.7188439215321
3,5864,5864,140.6549887011637,140.6549887011637
4,5864,5864,144.2067411136895,144.2067411136895
5,5864,5864,152.26505111170903,152.26505111170903
6,5864,5864,174.4961592368237,174.4961592368237
7,5864,5864,191.73242094635754,191.73242094635754
8,5864,5864,198.6586490629983,198.6586490629983
9,5864,5864,200.67400409068472,200.67400409068472
10,5864,5864,203.46999826169542,203.46999826169542
11,5864,5864,205.09969902831918,205.09969902831918
12,5864,5864,202.44988015543737,202.44988015543737
13,5864,5864,198.85458644776602,198.85458644776602
14,5864,5864,193.57982988683207,193.57982988683207
15,5864,5864,189.8196999216545,189.8196999216545
16,5864,5864,186.56340850113307,186.56340850113307
17,5864,5864,188.32995422770725,188.32995422770725
18,5864,5864,196.30740157786755,196.30740157786755
19,5864,5864,193.28436889482765,193.28436889482765
20,5864,5864,180.65107826529808,180.65107826529808
21,5864,5864,172.1449114686724,172.1449114686724
22,5864,5864,167.44241649841095,167.44241649841095
23,5864,5864,156.65342469662977,156.65342469662977
24,5864,5864,147.5127940548087,147.5127940548087
1,5865,5865,78.47008419027354,78.47008419027354
2,5865,5865,76.90037439735701,76.90037439735701
3,5865,5865,77.41562260599686,77.41562260599686
4,5865,5865,79.37048483233582,79.37048483233582
5,5865,5865,83.80572805697695,83.80572805697695
6,5865,5865,96.04159037952498,96.04159037952498
7,5865,5865,105.52832059766494,105.52832059766494
8,5865,5865,109.34047306315706,109.34047306315706
9,5865,5865,110.44971181594634,110.44971181594634
10,5865,5865,111.98860945157455,111.98860945157455
11,5865,5865,112.88558652060476,112.88558652060476
12,5865,5865,111.42714285122946,111.42714285122946
13,5865,5865,109.44831576943895,109.44831576943895
14,5865,5865,106.54512287858923,106.54512287858923
15,5865,5865,104.47557095567701,104.47557095567701
16,5865,5865,102.68332860413256,102.68332860413256
17,5865,5865,103.65562427986761,103.65562427986761
18,5865,5865,108.04636121086499,108.04636121086499
19,5865,5865,106.38250300379471,106.38250300379471
20,5865,5865,99.4292191659535,99.4292191659535
21,5865,5865,94.74747837146019,94.74747837146019
22,5865,5865,92.1592546668761,92.1592546668761
23,5865,5865,86.22106132344315,86.22106132344315
24,5865,5865,81.19011561236381,81.19011561236381
1,5867,5867,73.37833767713207,73.37833767713207
2,5867,5867,71.91048280698261,71.91048280698261
3,5867,5867,72.3922977232179,72.3922977232179
4,5867,5867,74.22031335537584,74.22031335537584
5,5867,5867,78.36776366559572,78.36776366559572
6,5867,5867,89.8096685206706,89.8096685206706
7,5867,5867,98.68082624379196,98.68082624379196
8,5867,5867,102.24561674677277,102.24561674677277
9,5867,5867,103.28287950246663,103.28287950246663
10,5867,5867,104.72192154661501,104.72192154661501
11,5867,5867,105.56069579974753,105.56069579974753
12,5867,5867,104.19688724571311,104.19688724571311
13,5867,5867,102.34646178344153,102.34646178344153
14,5867,5867,99.63165052148258,99.63165052148258
15,5867,5867,97.6963871480984,97.6963871480984
16,5867,5867,96.02043935438891,96.02043935438891
17,5867,5867,96.92964495996854,96.92964495996854
18,5867,5867,101.03547688940739,101.03547688940739
19,5867,5867,99.4795826830341,99.4795826830341
20,5867,5867,92.97748172719876,92.97748172719876
21,5867,5867,88.59952851764025,88.59952851764025
22,5867,5867,86.17924880290956,86.17924880290956
23,5867,5867,80.62637141220924,80.62637141220924
24,5867,5867,75.92187240431016,75.92187240431016
1,5870,5870,61.3844171543653,61.3844171543653
2,5870,5870,60.156487788238486,60.156487788238486
3,5870,5870,60.55954853812242,60.55954853812242
4,5870,5870,62.08876925477072,62.08876925477072
5,5870,5870,65.55830574236111,65.55830574236111
6,5870,5870,75.12999519320239,75.12999519320239
7,5870,5870,82.55113423173306,82.55113423173306
8,5870,5870,85.5332484936522,85.5332484936522
9,5870,5870,86.40096738331086,86.40096738331086
10,5870,5870,87.6047934706413,87.6047934706413
11,5870,5870,88.30646742895821,88.30646742895821
12,5870,5870,87.1655776807072,87.1655776807072
13,5870,5870,85.61761009129509,85.61761009129509
14,5870,5870,83.3465432850026,83.3465432850026
15,5870,5870,81.72760480839001,81.72760480839001
16,5870,5870,80.3255959628004,80.3255959628004
17,5870,5870,81.08618904706402,81.08618904706402
18,5870,5870,84.52090980935968,84.52090980935968
19,5870,5870,83.2193314139439,83.2193314139439
20,5870,5870,77.78001934872688,77.78001934872688
21,5870,5870,74.1176563870543,74.1176563870543
22,5870,5870,72.0929790184693,72.0929790184693
23,5870,5870,67.44773693547756,67.44773693547756
24,5870,5870,63.51220311521262,63.51220311521262
1,5871,5871,59.140426888130996,59.140426888130996
2,5871,5871,57.957386138251564,57.957386138251564
3,5871,5871,58.34571245810636,58.34571245810636
4,5871,5871,59.81903044630725,59.81903044630725
5,5871,5871,63.16173334212599,63.16173334212599
6,5871,5871,72.38351675891482,72.38351675891482
7,5871,5871,79.53336603794584,79.53336603794584
8,5871,5871,82.40646508579661,82.40646508579661
9,5871,5871,83.24246333962475,83.24246333962475
10,5871,5871,84.4022819386147,84.4022819386147
11,5871,5871,85.07830525780324,85.07830525780324
12,5871,5871,83.97912227502471,83.97912227502471
13,5871,5871,82.48774273131076,82.48774273131076
14,5871,5871,80.29969783910556,80.29969783910556
15,5871,5871,78.73994184481606,78.73994184481606
16,5871,5871,77.38918532593284,77.38918532593284
17,5871,5871,78.12197390285121,78.12197390285121
18,5871,5871,81.43113380923059,81.43113380923059
19,5871,5871,80.17713636978787,80.17713636978787
20,5871,5871,74.93666570268437,74.93666570268437
21,5871,5871,71.40818536494783,71.40818536494783
22,5871,5871,69.4575228118158,69.4575228118158
23,5871,5871,64.98209382637816,64.98209382637816
24,5871,5871,61.19042875969122,61.19042875969122
1,5873,5873,178.65810072548857,178.65810072548857
2,5873,5873,175.08423721831232,175.08423721831232
3,5873,5873,176.25733735332167,176.25733735332167
4,5873,5873,180.70810322341882,180.70810322341882
5,5873,5873,190.80611877860275,190.80611877860275
6,5873,5873,218.66432672934633,218.66432672934633
7,5873,5873,240.26340133666108,240.26340133666108
8,5873,5873,248.94278439313075,248.94278439313075
9,5873,5873,251.46826261670336,251.46826261670336
10,5873,5873,254.9719740199639,254.9719740199639
11,5873,5873,257.0141818396812,257.0141818396812
12,5873,5873,253.6936453744228,253.6936453744228
13,5873,5873,249.18831711149386,249.18831711149386
14,5873,5873,242.5784232484866,242.5784232484866
15,5873,5873,237.8665356582588,237.8665356582588
16,5873,5873,233.7860173579305,233.7860173579305
17,5873,5873,235.99970809833064,235.99970809833064
18,5873,5873,245.99639319140573,245.99639319140573
19,5873,5873,242.20817567871774,242.20817567871774
20,5873,5873,226.3771682687891,226.3771682687891
21,5873,5873,215.7179351729631,215.7179351729631
22,5873,5873,209.82515276951312,209.82515276951312
23,5873,5873,196.30526993230356,196.30526993230356
24,5873,5873,184.8509785947917,184.8509785947917
1,5875,5875,203.3504302486075,203.3504302486075
2,5875,5875,199.28262319769325,199.28262319769325
3,5875,5875,200.61785745916896,200.61785745916896
4,5875,5875,205.68376351629604,205.68376351629604
5,5875,5875,217.17742542955534,217.17742542955534
6,5875,5875,248.88591527543824,248.88591527543824
7,5875,5875,273.47019718895694,273.47019718895694
8,5875,5875,283.34915745808837,283.34915745808837
9,5875,5875,286.2236819339534,286.2236819339534
10,5875,5875,290.21164116125277,290.21164116125277
11,5875,5875,292.53610244853957,292.53610244853957
12,5875,5875,288.75663476067916,288.75663476067916
13,5875,5875,283.62862524441596,283.62862524441596
14,5875,5875,276.1051781939773,276.1051781939773
15,5875,5875,270.7420607933947,270.7420607933947
16,5875,5875,266.0975742090218,266.0975742090218
17,5875,5875,268.6172190651451,268.6172190651451
18,5875,5875,279.99554563685837,279.99554563685837
19,5875,5875,275.6837587212231,275.6837587212231
20,5875,5875,257.66474836006233,257.66474836006233
21,5875,5875,245.5323030505328,245.5323030505328
22,5875,5875,238.8250794080729,238.8250794080729
23,5875,5875,223.43661406173163,223.43661406173163
24,5875,5875,210.39922554020666,210.39922554020666
1,5878,5878,528.4932484232019,528.4932484232019
2,5878,5878,517.9213083507457,517.9213083507457
3,5878,5878,521.3914868568374,521.3914868568374
4,5878,5878,534.5574149793632,534.5574149793632
5,5878,5878,564.4286216121214,564.4286216121214
6,5878,5878,646.8367226461714,646.8367226461714
7,5878,5878,710.7295159524999,710.7295159524999
8,5878,5878,736.4042283064108,736.4042283064108
9,5878,5878,743.8749121700478,743.8749121700478
10,5878,5878,754.2393334502882,754.2393334502882
11,5878,5878,760.28044236287,760.28044236287
12,5878,5878,750.4578757067488,750.4578757067488
13,5878,5878,737.1305451282899,737.1305451282899
14,5878,5878,717.5776434394894,717.5776434394894
15,5878,5878,703.6392842570491,703.6392842570491
16,5878,5878,691.5685952536752,691.5685952536752
17,5878,5878,698.1169723250068,698.1169723250068
18,5878,5878,727.6884306403548,727.6884306403548
19,5878,5878,716.4824043203375,716.4824043203375
20,5878,5878,669.6522829997243,669.6522829997243
21,5878,5878,638.1209239309917,638.1209239309917
22,5878,5878,620.68932859888,620.68932859888
23,5878,5878,580.6958059434664,580.6958059434664
24,5878,5878,546.8125640822495,546.8125640822495
1,5879,5879,218.03300197523882,218.03300197523882
2,5879,5879,213.6714858393616,213.6714858393616
3,5879,5879,215.10312841820357,215.10312841820357
4,5879,5879,220.53480960033633,220.53480960033633
5,5879,5879,232.8583518105626,232.8583518105626
6,5879,5879,266.8562991999391,266.8562991999391
7,5879,5879,293.21564734814274,293.21564734814274
8,5879,5879,303.80790113014615,303.80790113014615
9,5879,5879,306.8899757535336,306.8899757535336
10,5879,5879,311.16587878958774,311.16587878958774
11,5879,5879,313.65817384803813,313.65817384803813
12,5879,5879,309.6058161281889,309.6058161281889
13,5879,5879,304.1075474123492,304.1075474123492
14,5879,5879,296.04088267206083,296.04088267206083
15,5879,5879,290.2905305072532,290.2905305072532
16,5879,5879,285.3106966736757,285.3106966736757
17,5879,5879,288.01226819836046,288.01226819836046
18,5879,5879,300.2121474749978,300.2121474749978
19,5879,5879,295.5890353235055,295.5890353235055
20,5879,5879,276.2689929864241,276.2689929864241
21,5879,5879,263.26054511196855,263.26054511196855
22,5879,5879,256.0690378016719,256.0690378016719
23,5879,5879,239.56947450518513,239.56947450518513
24,5879,5879,225.59074353426763,225.59074353426763
1,5880,5880,234.43618043452415,234.43618043452415
2,5880,5880,229.74653632314912,229.74653632314912
3,5880,5880,231.28588502215595,231.28588502215595
4,5880,5880,237.12620542384403,237.12620542384403
5,5880,5880,250.37687912468675,250.37687912468675
6,5880,5880,286.93257874984937,286.93257874984937
7,5880,5880,315.275007843728,315.275007843728
8,5880,5880,326.6641438751993,326.6641438751993
9,5880,5880,329.9780908280701,329.9780908280701
10,5880,5880,334.5756809479124,334.5756809479124
11,5880,5880,337.2554777159508,337.2554777159508
12,5880,5880,332.8982507962219,332.8982507962219
13,5880,5880,326.9863333109484,326.9863333109484
14,5880,5880,318.31279282200063,318.31279282200063
15,5880,5880,312.1298270073851,312.1298270073851
16,5880,5880,306.77534758194884,306.77534758194884
17,5880,5880,309.68016521817844,309.68016521817844
18,5880,5880,322.7978725077473,322.7978725077473
19,5880,5880,317.8269518457488,317.8269518457488
20,5880,5880,297.0534134808867,297.0534134808867
21,5880,5880,283.0663069170129,283.0663069170129
22,5880,5880,275.3337641821091,275.3337641821091
23,5880,5880,257.592896684879,257.592896684879
24,5880,5880,242.56251015414705,242.56251015414705
1,5882,5882,231.29192636589667,231.29192636589667
2,5882,5882,226.66517968166056,226.66517968166056
3,5882,5882,228.18388266207177,228.18388266207177
4,5882,5882,233.94587278576665,233.94587278576665
5,5882,5882,247.01882867607898,247.01882867607898
6,5882,5882,283.08424387899544,283.08424387899544
7,5882,5882,311.0465447954399,311.0465447954399
8,5882,5882,322.2829299279725,322.2829299279725
9,5882,5882,325.5524302806195,325.5524302806195
10,5882,5882,330.0883575998932,330.0883575998932
11,5882,5882,332.73221297921174,332.73221297921174
12,5882,5882,328.4334251128956,328.4334251128956
13,5882,5882,322.60079816448376,322.60079816448376
14,5882,5882,314.0435870531996,314.0435870531996
15,5882,5882,307.9435470710335,307.9435470710335
16,5882,5882,302.6608818326719,302.6608818326719
17,5882,5882,305.5267401041209,305.5267401041209
18,5882,5882,318.4685129264081,318.4685129264081
19,5882,5882,313.5642621678662,313.5642621678662
20,5882,5882,293.0693381465856,293.0693381465856
21,5882,5882,279.26982641828823,279.26982641828823
22,5882,5882,271.64099241515953,271.64099241515953
23,5882,5882,254.138065131363,254.138065131363
24,5882,5882,239.30926588939639,239.30926588939639
1,5883,5883,59.33394662897223,59.33394662897223
2,5883,5883,58.14703472442977,58.14703472442977
3,5883,5883,58.536631728531106,58.536631728531106
4,5883,5883,60.01477071871415,60.01477071871415
5,5883,5883,63.36841163159069,63.36841163159069
6,5883,5883,72.62037063605808,72.62037063605808
7,5883,5883,79.79361570460799,79.79361570460799
8,5883,5883,82.67611612834337,82.67611612834337
9,5883,5883,83.5148499418206,83.5148499418206
10,5883,5883,84.67846370778025,84.67846370778025
11,5883,5883,85.3566991154574,85.3566991154574
12,5883,5883,84.25391937801955,84.25391937801955
13,5883,5883,82.75765973116835,82.75765973116835
14,5883,5883,80.5624551023368,80.5624551023368
15,5883,5883,78.9975952629844,78.9975952629844
16,5883,5883,77.64241878866244,77.64241878866244
17,5883,5883,78.37760520176425,78.37760520176425
18,5883,5883,81.69759336558411,81.69759336558411
19,5883,5883,80.4394925864757,80.4394925864757
20,5883,5883,75.18187401262303,75.18187401262303
21,5883,5883,71.6418477555137,71.6418477555137
22,5883,5883,69.68480222999521,69.68480222999521
23,5883,5883,65.19472871283897,65.19472871283897
24,5883,5883,61.390656531769,61.390656531769
1,5886,5886,102.39946436644848,102.39946436644848
2,5886,5886,100.35107301241773,100.35107301241773
3,5886,5886,101.02344568953322,101.02344568953322
4,5886,5886,103.5744413581746,103.5744413581746
5,5886,5886,109.36220793475827,109.36220793475827
6,5886,5886,125.32938524595363,125.32938524595363
7,5886,5886,137.7090851398776,137.7090851398776
8,5886,5886,142.68375000200624,142.68375000200624
9,5886,5886,144.131250094713,144.131250094713
10,5886,5886,146.13943315236105,146.13943315236105
11,5886,5886,147.30994255560014,147.30994255560014
12,5886,5886,145.40674782739598,145.40674782739598
13,5886,5886,142.82447924262127,142.82447924262127
14,5886,5886,139.0359603434362,139.0359603434362
15,5886,5886,136.3353004604813,136.3353004604813
16,5886,5886,133.9965154482465,133.9965154482465
17,5886,5886,135.26531179819898,135.26531179819898
18,5886,5886,140.99499992772752,140.99499992772752
19,5886,5886,138.82374968702962,138.82374968702962
20,5886,5886,129.75006832259598,129.75006832259598
21,5886,5886,123.64063496839948,123.64063496839948
22,5886,5886,120.26313481984212,120.26313481984212
23,5886,5886,112.51409486472362,112.51409486472362
24,5886,5886,105.94896687502967,105.94896687502967
1,5887,5887,193.69781445496528,193.69781445496528
2,5887,5887,189.82309762046782,189.82309762046782
3,5887,5887,191.0949511292951,191.0949511292951
4,5887,5887,195.9203893164681,195.9203893164681
5,5887,5887,206.86847135377099,206.86847135377099
6,5887,5887,237.071826101072,237.071826101072
7,5887,5887,260.4891440323475,260.4891440323475
8,5887,5887,269.8991709050656,269.8991709050656
9,5887,5887,272.6372477701682,272.6372477701682
10,5887,5887,276.435906988735,276.435906988735
11,5887,5887,278.65003100402316,278.65003100402316
12,5887,5887,275.0499666714977,275.0499666714977
13,5887,5887,270.1653729453369,270.1653729453369
14,5887,5887,262.9990480496579,262.9990480496579
15,5887,5887,257.89050651429847,257.89050651429847
16,5887,5887,253.46648390682915,253.46648390682915
17,5887,5887,255.86652653883692,255.86652653883692
18,5887,5887,266.7047479598649,266.7047479598649
19,5887,5887,262.5976324699542,262.5976324699542
20,5887,5887,245.43394650513378,245.43394650513378
21,5887,5887,233.87740277135745,233.87740277135745
22,5887,5887,227.48855688095614,227.48855688095614
23,5887,5887,212.83054951033893,212.83054951033893
24,5887,5887,200.4120183091396,200.4120183091396
1,7023,7023,93.40136731947828,93.40136731947828
2,7023,7023,91.53297323699364,91.53297323699364
3,7023,7023,92.14626284528794,92.14626284528794
4,7023,7023,94.47309614418593,94.47309614418593
5,7023,7023,99.75227719580104,99.75227719580104
6,7023,7023,114.31637870087538,114.31637870087538
7,7023,7023,125.60824340203644,125.60824340203644
8,7023,7023,130.14577202050856,130.14577202050856
9,7023,7023,131.4660766597014,131.4660766597014
10,7023,7023,133.29779564937215,133.29779564937215
11,7023,7023,134.36544946376713,134.36544946376713
12,7023,7023,132.62949321644385,132.62949321644385
13,7023,7023,130.27413503077037,130.27413503077037
14,7023,7023,126.81852276278757,126.81852276278757
15,7023,7023,124.35517661841557,124.35517661841557
16,7023,7023,122.2219064947819,122.2219064947819
17,7023,7023,123.37921053605533,123.37921053605533
18,7023,7023,128.60541663901907,128.60541663901907
19,7023,7023,126.62495958752321,126.62495958752321
20,7023,7023,118.34860529892545,118.34860529892545
21,7023,7023,112.77602313397274,112.77602313397274
22,7023,7023,109.69531237099379,109.69531237099379
23,7023,7023,102.62719993799084,102.62719993799084
24,7023,7023,96.63896616490767,96.63896616490767
1,7074,7074,21.456345902499866,21.456345902499866
2,7074,7074,21.02713473711242,21.02713473711242
3,7074,7074,21.168020832804796,21.168020832804796
4,7074,7074,21.702545557136094,21.702545557136094
5,7074,7074,22.91528941706195,22.91528941706195
6,7074,7074,26.26098347508486,26.26098347508486
7,7074,7074,28.85497285517195,28.85497285517195
8,7074,7074,29.897342858679668,29.897342858679668
9,7074,7074,30.20064583858465,30.20064583858465
10,7074,7074,30.621431929479023,30.621431929479023
11,7074,7074,30.866695464727126,30.866695464727126
12,7074,7074,30.46790817945356,30.46790817945356
13,7074,7074,29.926830661998896,29.926830661998896
14,7074,7074,29.13300061159771,29.13300061159771
15,7074,7074,28.567115887764416,28.567115887764416
16,7074,7074,28.077056876962256,28.077056876962256
17,7074,7074,28.342915038748988,28.342915038748988
18,7074,7074,29.543489389222767,29.543489389222767
19,7074,7074,29.088534898068566,29.088534898068566
20,7074,7074,27.187274504091885,27.187274504091885
21,7074,7074,25.90712996303449,25.90712996303449
22,7074,7074,25.199423024120698,25.199423024120698
23,7074,7074,23.57572232687572,23.57572232687572
24,7074,7074,22.200093480449727,22.200093480449727
1,7208,7208,67.42858479630861,67.42858479630861
2,7208,7208,66.07974834520171,66.07974834520171
3,7208,7208,66.52249615012536,66.52249615012536
4,7208,7208,68.20229036411112,68.20229036411112
5,7208,7208,72.01345199278741,72.01345199278741
6,7208,7208,82.52761020588835,82.52761020588835
7,7208,7208,90.67946577676389,90.67946577676389
8,7208,7208,93.95521153934781,93.95521153934781
9,7208,7208,94.90836967691834,94.90836967691834
10,7208,7208,96.2307295391199,96.2307295391199
11,7208,7208,97.00149326371069,97.00149326371069
12,7208,7208,95.74826671698423,95.74826671698423
13,7208,7208,94.04787973437051,94.04787973437051
14,7208,7208,91.55319414761838,91.55319414761838
15,7208,7208,89.7748481860405,89.7748481860405
16,7208,7208,88.23479165846473,88.23479165846473
17,7208,7208,89.07027593371305,89.07027593371305
18,7208,7208,92.84319373449117,92.84319373449117
19,7208,7208,91.41345646120838,91.41345646120838
20,7208,7208,85.43856687480479,85.43856687480479
21,7208,7208,81.41559226717771,81.41559226717771
22,7208,7208,79.19155665746447,79.19155665746447
23,7208,7208,74.08892452030953,74.08892452030953
24,7208,7208,69.76588150352651,69.76588150352651
1,7317,7317,149.27720066617871,149.27720066617871
2,7317,7317,146.2910705229169,146.2910705229169
3,7317,7317,147.27125056258038,147.27125056258038
4,7317,7317,150.99007365098615,150.99007365098615
5,7317,7317,159.4274380259581,159.4274380259581
6,7317,7317,182.704273957697,182.704273957697
7,7317,7317,200.75131118280447,200.75131118280447
8,7317,7317,208.00334174239282,208.00334174239282
9,7317,7317,210.1134969384204,210.1134969384204
10,7317,7317,213.04101171719074,213.04101171719074
11,7317,7317,214.74737188372134,214.74737188372134
12,7317,7317,211.97290833445655,211.97290833445655
13,7317,7317,208.20849581444645,208.20849581444645
14,7317,7317,202.6856202853577,202.6856202853577
15,7317,7317,198.74861778467812,198.74861778467812
16,7317,7317,195.3391538607553,195.3391538607553
17,7317,7317,197.18879602937614,197.18879602937614
18,7317,7317,205.54149406308284,205.54149406308284
19,7317,7317,202.37626112087472,202.37626112087472
20,7317,7317,189.14871386562433,189.14871386562433
21,7317,7317,180.24242598205356,180.24242598205356
22,7317,7317,175.31873062343368,175.31873062343368
23,7317,7317,164.02223606159808,164.02223606159808
24,7317,7317,154.45163982479008,154.45163982479008
1,7328,7328,199.08784414944384,199.08784414944384
2,7328,7328,195.10530555735758,195.10530555735758
3,7328,7328,196.41255093779117,196.41255093779117
4,7328,7328,201.3722666086359,201.3722666086359
5,7328,7328,212.62500095936164,212.62500095936164
6,7328,7328,243.668824554589,243.668824554589
7,7328,7328,267.73777626588304,267.73777626588304
8,7328,7328,277.4096559861024,277.4096559861024
9,7328,7328,280.22392532477613,280.22392532477613
10,7328,7328,284.12828984541306,284.12828984541306
11,7328,7328,286.40402629666625,286.40402629666625
12,7328,7328,282.7037829625917,282.7037829625917
13,7328,7328,277.6832656313889,277.6832656313889
14,7328,7328,270.3175233902087,270.3175233902087
15,7328,7328,265.0668264534135,265.0668264534135
16,7328,7328,260.5196965548765,260.5196965548765
17,7328,7328,262.9865251807837,262.9865251807837
18,7328,7328,274.12634182351854,274.12634182351854
19,7328,7328,269.904937617901,269.904937617901
20,7328,7328,252.2636377095397,252.2636377095397
21,7328,7328,240.38550999679146,240.38550999679146
22,7328,7328,233.81888167162387,233.81888167162387
23,7328,7328,218.75298588361883,218.75298588361883
24,7328,7328,205.98888417546974,205.98888417546974
1,7330,7330,18.85996053622476,18.85996053622476
2,7330,7330,18.482687272748375,18.482687272748375
3,7330,7330,18.606525050948598,18.606525050948598
4,7330,7330,19.076368110541992,19.076368110541992
5,7330,7330,20.142360495390975,20.142360495390975
6,7330,7330,23.083199452188463,23.083199452188463
7,7330,7330,25.363295865722172,25.363295865722172
8,7330,7330,26.279530960907206,26.279530960907206
9,7330,7330,26.546131912323673,26.546131912323673
10,7330,7330,26.915999601096143,26.915999601096143
11,7330,7330,27.131584333779596,27.131584333779596
12,7330,7330,26.781053423400706,26.781053423400706
13,7330,7330,26.305450509810257,26.305450509810257
14,7330,7330,25.607680093026875,25.607680093026875
15,7330,7330,25.110271838702225,25.110271838702225
16,7330,7330,24.679513794152186,24.679513794152186
17,7330,7330,24.913201042778564,24.913201042778564
18,7330,7330,25.96849652382788,25.96849652382788
19,7330,7330,25.568595077983517,25.568595077983517
20,7330,7330,23.89740203502882,23.89740203502882
