variable,value
"shutdown[4932 solar,6]",0.0
"shutdown[4932 solar,7]",0.0
"shutdown[4932 solar,8]",0.0
"shutdown[4932 solar,9]",0.0
"shutdown[4932 solar,10]",0.0
"shutdown[4932 solar,11]",0.0
"shutdown[4932 solar,12]",0.0
"shutdown[4932 solar,13]",0.0
"shutdown[4932 solar,14]",0.0
"shutdown[4932 solar,15]",0.0
"shutdown[4932 solar,16]",0.0
"shutdown[4932 solar,17]",0.0
"shutdown[4932 solar,18]",1.0
"shutdown[4932 solar,19]",0.0
"shutdown[4932 solar,20]",0.0
"shutdown[4932 solar,21]",0.0
"shutdown[4932 solar,22]",0.0
"shutdown[4932 solar,23]",0.0
"shutdown[4932 solar,24]",0.0
"shutdown[4937 onwind,1]",0.0
"shutdown[4937 onwind,2]",0.0
"shutdown[4937 onwind,3]",0.0
"shutdown[4937 onwind,4]",0.0
"shutdown[4937 onwind,5]",0.0
"shutdown[4937 onwind,6]",0.0
"shutdown[4937 onwind,7]",0.0
"shutdown[4937 onwind,8]",0.0
"shutdown[4937 onwind,9]",0.0
"shutdown[4937 onwind,10]",0.0
"shutdown[4937 onwind,11]",0.0
"shutdown[4937 onwind,12]",0.0
"shutdown[4937 onwind,13]",0.0
"shutdown[4937 onwind,14]",0.0
"shutdown[4937 onwind,15]",0.0
"shutdown[4937 onwind,16]",0.0
"shutdown[4937 onwind,17]",0.0
"shutdown[4937 onwind,18]",0.0
"shutdown[4937 onwind,19]",0.0
"shutdown[4937 onwind,20]",0.0
"shutdown[4937 onwind,21]",0.0
"shutdown[4937 onwind,22]",0.0
"shutdown[4937 onwind,23]",0.0
"shutdown[4937 onwind,24]",0.0
"shutdown[4937 solar,1]",0.0
"shutdown[4937 solar,2]",0.0
"shutdown[4937 solar,3]",0.0
"shutdown[4937 solar,4]",0.0
"shutdown[4937 solar,5]",0.0
"shutdown[4937 solar,6]",0.0
"shutdown[4937 solar,7]",0.0
"shutdown[4937 solar,8]",0.0
"shutdown[4937 solar,9]",0.0
"shutdown[4937 solar,10]",0.0
"shutdown[4937 solar,11]",0.0
"shutdown[4937 solar,12]",0.0
"shutdown[4937 solar,13]",0.0
"shutdown[4937 solar,14]",0.0
"shutdown[4937 solar,15]",0.0
"shutdown[4937 solar,16]",0.0
"shutdown[4937 solar,17]",0.0
"shutdown[4937 solar,18]",1.0
"shutdown[4937 solar,19]",0.0
"shutdown[4937 solar,20]",0.0
"shutdown[4937 solar,21]",0.0
"shutdown[4937 solar,22]",0.0
"shutdown[4937 solar,23]",0.0
"shutdown[4937 solar,24]",0.0
"shutdown[4938 onwind,1]",0.0
"shutdown[4938 onwind,2]",0.0
"shutdown[4938 onwind,3]",0.0
"shutdown[4938 onwind,4]",0.0
"shutdown[4938 onwind,5]",0.0
"shutdown[4938 onwind,6]",0.0
"shutdown[4938 onwind,7]",0.0
"shutdown[4938 onwind,8]",0.0
"shutdown[4938 onwind,9]",0.0
"shutdown[4938 onwind,10]",0.0
"shutdown[4938 onwind,11]",0.0
"shutdown[4938 onwind,12]",0.0
"shutdown[4938 onwind,13]",0.0
"shutdown[4938 onwind,14]",0.0
"shutdown[4938 onwind,15]",0.0
"shutdown[4938 onwind,16]",0.0
"shutdown[4938 onwind,17]",0.0
"shutdown[4938 onwind,18]",0.0
"shutdown[4938 onwind,19]",0.0
"shutdown[4938 onwind,20]",0.0
"shutdown[4938 onwind,21]",0.0
"shutdown[4938 onwind,22]",0.0
"shutdown[4938 onwind,23]",0.0
"shutdown[4938 onwind,24]",0.0
"shutdown[4938 ror,1]",0.0
"shutdown[4938 ror,2]",0.0
"shutdown[4938 ror,3]",0.0
"shutdown[4938 ror,4]",0.0
"shutdown[4938 ror,5]",0.0
"shutdown[4938 ror,6]",0.0
"shutdown[4938 ror,7]",0.0
"shutdown[4938 ror,8]",0.0
"shutdown[4938 ror,9]",0.0
"shutdown[4938 ror,10]",0.0
"shutdown[4938 ror,11]",0.0
"shutdown[4938 ror,12]",0.0
"shutdown[4938 ror,13]",0.0
"shutdown[4938 ror,14]",0.0
"shutdown[4938 ror,15]",0.0
"shutdown[4938 ror,16]",0.0
"shutdown[4938 ror,17]",0.0
"shutdown[4938 ror,18]",0.0
"shutdown[4938 ror,19]",0.0
"shutdown[4938 ror,20]",0.0
"shutdown[4938 ror,21]",0.0
"shutdown[4938 ror,22]",0.0
"shutdown[4938 ror,23]",0.0
"shutdown[4938 ror,24]",0.0
"shutdown[4938 solar,1]",0.0
"shutdown[4938 solar,2]",0.0
"shutdown[4938 solar,3]",0.0
"shutdown[4938 solar,4]",0.0
"shutdown[4938 solar,5]",0.0
"shutdown[4938 solar,6]",0.0
"shutdown[4938 solar,7]",0.0
"shutdown[4938 solar,8]",0.0
"shutdown[4938 solar,9]",0.0
"shutdown[4938 solar,10]",0.0
"shutdown[4938 solar,11]",0.0
"shutdown[4938 solar,12]",0.0
"shutdown[4938 solar,13]",0.0
"shutdown[4938 solar,14]",0.0
"shutdown[4938 solar,15]",0.0
"shutdown[4938 solar,16]",0.0
"shutdown[4938 solar,17]",0.0
"shutdown[4938 solar,18]",1.0
"shutdown[4938 solar,19]",0.0
"shutdown[4938 solar,20]",0.0
"shutdown[4938 solar,21]",0.0
"shutdown[4938 solar,22]",0.0
"shutdown[4938 solar,23]",0.0
"shutdown[4938 solar,24]",0.0
"shutdown[4941 onwind,1]",0.0
"shutdown[4941 onwind,2]",0.0
"shutdown[4941 onwind,3]",0.0
"shutdown[4941 onwind,4]",0.0
"shutdown[4941 onwind,5]",0.0
"shutdown[4941 onwind,6]",0.0
"shutdown[4941 onwind,7]",0.0
"shutdown[4941 onwind,8]",0.0
"shutdown[4941 onwind,9]",0.0
"shutdown[4941 onwind,10]",0.0
"shutdown[4941 onwind,11]",0.0
"shutdown[4941 onwind,12]",0.0
"shutdown[4941 onwind,13]",0.0
"shutdown[4941 onwind,14]",0.0
"shutdown[4941 onwind,15]",0.0
"shutdown[4941 onwind,16]",0.0
"shutdown[4941 onwind,17]",0.0
"shutdown[4941 onwind,18]",0.0
"shutdown[4941 onwind,19]",0.0
"shutdown[4941 onwind,20]",0.0
"shutdown[4941 onwind,21]",0.0
"shutdown[4941 onwind,22]",0.0
"shutdown[4941 onwind,23]",0.0
"shutdown[4941 onwind,24]",0.0
"shutdown[4941 solar,1]",0.0
"shutdown[4941 solar,2]",0.0
"shutdown[4941 solar,3]",0.0
"shutdown[4941 solar,4]",0.0
"shutdown[4941 solar,5]",0.0
"shutdown[4941 solar,6]",0.0
"shutdown[4941 solar,7]",0.0
"shutdown[4941 solar,8]",0.0
"shutdown[4941 solar,9]",0.0
"shutdown[4941 solar,10]",0.0
"shutdown[4941 solar,11]",0.0
"shutdown[4941 solar,12]",0.0
"shutdown[4941 solar,13]",0.0
"shutdown[4941 solar,14]",0.0
"shutdown[4941 solar,15]",0.0
"shutdown[4941 solar,16]",0.0
"shutdown[4941 solar,17]",1.0
"shutdown[4941 solar,18]",0.0
"shutdown[4941 solar,19]",0.0
"shutdown[4941 solar,20]",0.0
"shutdown[4941 solar,21]",0.0
"shutdown[4941 solar,22]",0.0
"shutdown[4941 solar,23]",0.0
"shutdown[4941 solar,24]",0.0
"shutdown[4942 onwind,1]",0.0
"shutdown[4942 onwind,2]",0.0
"shutdown[4942 onwind,3]",0.0
"shutdown[4942 onwind,4]",0.0
"shutdown[4942 onwind,5]",0.0
"shutdown[4942 onwind,6]",0.0
"shutdown[4942 onwind,7]",0.0
"shutdown[4942 onwind,8]",0.0
"shutdown[4942 onwind,9]",0.0
"shutdown[4942 onwind,10]",0.0
"shutdown[4942 onwind,11]",0.0
"shutdown[4942 onwind,12]",0.0
"shutdown[4942 onwind,13]",0.0
"shutdown[4942 onwind,14]",0.0
"shutdown[4942 onwind,15]",0.0
"shutdown[4942 onwind,16]",0.0
"shutdown[4942 onwind,17]",0.0
"shutdown[4942 onwind,18]",0.0
"shutdown[4942 onwind,19]",0.0
"shutdown[4942 onwind,20]",0.0
"shutdown[4942 onwind,21]",0.0
"shutdown[4942 onwind,22]",0.0
"shutdown[4942 onwind,23]",0.0
"shutdown[4942 onwind,24]",0.0
"shutdown[4942 ror,1]",0.0
"shutdown[4942 ror,2]",0.0
"shutdown[4942 ror,3]",0.0
"shutdown[4942 ror,4]",0.0
"shutdown[4942 ror,5]",0.0
"shutdown[4942 ror,6]",0.0
"shutdown[4942 ror,7]",0.0
"shutdown[4942 ror,8]",0.0
"shutdown[4942 ror,9]",0.0
"shutdown[4942 ror,10]",0.0
"shutdown[4942 ror,11]",0.0
"shutdown[4942 ror,12]",0.0
"shutdown[4942 ror,13]",0.0
"shutdown[4942 ror,14]",0.0
"shutdown[4942 ror,15]",0.0
"shutdown[4942 ror,16]",0.0
"shutdown[4942 ror,17]",0.0
"shutdown[4942 ror,18]",0.0
"shutdown[4942 ror,19]",0.0
"shutdown[4942 ror,20]",0.0
"shutdown[4942 ror,21]",0.0
"shutdown[4942 ror,22]",0.0
"shutdown[4942 ror,23]",0.0
"shutdown[4942 ror,24]",0.0
"shutdown[4942 solar,1]",0.0
"shutdown[4942 solar,2]",0.0
"shutdown[4942 solar,3]",0.0
"shutdown[4942 solar,4]",0.0
"shutdown[4942 solar,5]",0.0
"shutdown[4942 solar,6]",0.0
"shutdown[4942 solar,7]",0.0
"shutdown[4942 solar,8]",0.0
"shutdown[4942 solar,9]",0.0
"shutdown[4942 solar,10]",0.0
"shutdown[4942 solar,11]",0.0
"shutdown[4942 solar,12]",0.0
"shutdown[4942 solar,13]",0.0
"shutdown[4942 solar,14]",0.0
"shutdown[4942 solar,15]",0.0
"shutdown[4942 solar,16]",0.0
"shutdown[4942 solar,17]",1.0
"shutdown[4942 solar,18]",0.0
"shutdown[4942 solar,19]",0.0
"shutdown[4942 solar,20]",0.0
"shutdown[4942 solar,21]",0.0
"shutdown[4942 solar,22]",0.0
"shutdown[4942 solar,23]",0.0
"shutdown[4942 solar,24]",0.0
"shutdown[4944 onwind,1]",0.0
"shutdown[4944 onwind,2]",0.0
"shutdown[4944 onwind,3]",0.0
"shutdown[4944 onwind,4]",0.0
"shutdown[4944 onwind,5]",0.0
"shutdown[4944 onwind,6]",0.0
"shutdown[4944 onwind,7]",0.0
"shutdown[4944 onwind,8]",0.0
"shutdown[4944 onwind,9]",0.0
"shutdown[4944 onwind,10]",0.0
"shutdown[4944 onwind,11]",0.0
"shutdown[4944 onwind,12]",0.0
"shutdown[4944 onwind,13]",0.0
"shutdown[4944 onwind,14]",0.0
"shutdown[4944 onwind,15]",0.0
"shutdown[4944 onwind,16]",0.0
"shutdown[4944 onwind,17]",0.0
"shutdown[4944 onwind,18]",0.0
"shutdown[4944 onwind,19]",0.0
"shutdown[4944 onwind,20]",0.0
"shutdown[4944 onwind,21]",0.0
"shutdown[4944 onwind,22]",0.0
"shutdown[4944 onwind,23]",0.0
"shutdown[4944 onwind,24]",0.0
"shutdown[4944 ror,1]",0.0
"shutdown[4944 ror,2]",0.0
"shutdown[4944 ror,3]",0.0
"shutdown[4944 ror,4]",0.0
"shutdown[4944 ror,5]",0.0
"shutdown[4944 ror,6]",0.0
"shutdown[4944 ror,7]",0.0
"shutdown[4944 ror,8]",0.0
"shutdown[4944 ror,9]",0.0
"shutdown[4944 ror,10]",0.0
"shutdown[4944 ror,11]",0.0
"shutdown[4944 ror,12]",0.0
"shutdown[4944 ror,13]",0.0
"shutdown[4944 ror,14]",0.0
"shutdown[4944 ror,15]",0.0
"shutdown[4944 ror,16]",0.0
"shutdown[4944 ror,17]",0.0
"shutdown[4944 ror,18]",0.0
"shutdown[4944 ror,19]",0.0
"shutdown[4944 ror,20]",0.0
"shutdown[4944 ror,21]",0.0
"shutdown[4944 ror,22]",0.0
"shutdown[4944 ror,23]",0.0
"shutdown[4944 ror,24]",0.0
"shutdown[4944 solar,1]",0.0
"shutdown[4944 solar,2]",0.0
"shutdown[4944 solar,3]",0.0
"shutdown[4944 solar,4]",0.0
"shutdown[4944 solar,5]",0.0
"shutdown[4944 solar,6]",0.0
"shutdown[4944 solar,7]",0.0
"shutdown[4944 solar,8]",0.0
"shutdown[4944 solar,9]",0.0
"shutdown[4944 solar,10]",0.0
"shutdown[4944 solar,11]",0.0
"shutdown[4944 solar,12]",0.0
"shutdown[4944 solar,13]",0.0
"shutdown[4944 solar,14]",0.0
"shutdown[4944 solar,15]",0.0
"shutdown[4944 solar,16]",0.0
"shutdown[4944 solar,17]",1.0
"shutdown[4944 solar,18]",0.0
"shutdown[4944 solar,19]",0.0
"shutdown[4944 solar,20]",0.0
"shutdown[4944 solar,21]",0.0
"shutdown[4944 solar,22]",0.0
"shutdown[4944 solar,23]",1.0
"shutdown[4944 solar,24]",0.0
"shutdown[4945 onwind,1]",0.0
"shutdown[4945 onwind,2]",1.0
"shutdown[4945 onwind,3]",0.0
"shutdown[4945 onwind,4]",0.0
"shutdown[4945 onwind,5]",0.0
"shutdown[4945 onwind,6]",0.0
"shutdown[4945 onwind,7]",0.0
"shutdown[4945 onwind,8]",1.0
"shutdown[4945 onwind,9]",0.0
"shutdown[4945 onwind,10]",0.0
"shutdown[4945 onwind,11]",0.0
"shutdown[4945 onwind,12]",0.0
"shutdown[4945 onwind,13]",0.0
"shutdown[4945 onwind,14]",0.0
"shutdown[4945 onwind,15]",0.0
"shutdown[4945 onwind,16]",1.0
"shutdown[4945 onwind,17]",0.0
"shutdown[4945 onwind,18]",0.0
"shutdown[4945 onwind,19]",0.0
"shutdown[4945 onwind,20]",0.0
"shutdown[4945 onwind,21]",0.0
"shutdown[4945 onwind,22]",0.0
"shutdown[4945 onwind,23]",0.0
"shutdown[4945 onwind,24]",1.0
"shutdown[4945 ror,1]",0.0
"shutdown[4945 ror,2]",0.0
"shutdown[4945 ror,3]",0.0
"shutdown[4945 ror,4]",0.0
"shutdown[4945 ror,5]",0.0
"shutdown[4945 ror,6]",0.0
"shutdown[4945 ror,7]",0.0
"shutdown[4945 ror,8]",0.0
"shutdown[4945 ror,9]",0.0
"shutdown[4945 ror,10]",0.0
"shutdown[4945 ror,11]",0.0
"shutdown[4945 ror,12]",0.0
"shutdown[4945 ror,13]",0.0
"shutdown[4945 ror,14]",0.0
"shutdown[4945 ror,15]",0.0
"shutdown[4945 ror,16]",0.0
"shutdown[4945 ror,17]",0.0
"shutdown[4945 ror,18]",0.0
"shutdown[4945 ror,19]",0.0
"shutdown[4945 ror,20]",0.0
"shutdown[4945 ror,21]",0.0
"shutdown[4945 ror,22]",0.0
"shutdown[4945 ror,23]",0.0
"shutdown[4945 ror,24]",0.0
"shutdown[4945 solar,1]",0.0
"shutdown[4945 solar,2]",1.0
"shutdown[4945 solar,3]",0.0
"shutdown[4945 solar,4]",0.0
"shutdown[4945 solar,5]",0.0
"shutdown[4945 solar,6]",0.0
"shutdown[4945 solar,7]",0.0
"shutdown[4945 solar,8]",0.0
"shutdown[4945 solar,9]",0.0
"shutdown[4945 solar,10]",0.0
"shutdown[4945 solar,11]",0.0
"shutdown[4945 solar,12]",0.0
"shutdown[4945 solar,13]",0.0
"shutdown[4945 solar,14]",0.0
"shutdown[4945 solar,15]",0.0
"shutdown[4945 solar,16]",0.0
"shutdown[4945 solar,17]",1.0
"shutdown[4945 solar,18]",0.0
"shutdown[4945 solar,19]",0.0
"shutdown[4945 solar,20]",0.0
"shutdown[4945 solar,21]",0.0
"shutdown[4945 solar,22]",0.0
"shutdown[4945 solar,23]",0.0
"shutdown[4945 solar,24]",1.0
"shutdown[4946 onwind,1]",0.0
"shutdown[4946 onwind,2]",0.0
"shutdown[4946 onwind,3]",0.0
"shutdown[4946 onwind,4]",0.0
"shutdown[4946 onwind,5]",0.0
"shutdown[4946 onwind,6]",0.0
"shutdown[4946 onwind,7]",0.0
"shutdown[4946 onwind,8]",0.0
"shutdown[4946 onwind,9]",0.0
"shutdown[4946 onwind,10]",0.0
"shutdown[4946 onwind,11]",0.0
"shutdown[4946 onwind,12]",0.0
"shutdown[4946 onwind,13]",0.0
"shutdown[4946 onwind,14]",0.0
"shutdown[4946 onwind,15]",0.0
"shutdown[4946 onwind,16]",0.0
"shutdown[4946 onwind,17]",0.0
"shutdown[4946 onwind,18]",0.0
"shutdown[4946 onwind,19]",0.0
"shutdown[4946 onwind,20]",0.0
"shutdown[4946 onwind,21]",0.0
"shutdown[4946 onwind,22]",0.0
"shutdown[4946 onwind,23]",0.0
"shutdown[4946 onwind,24]",0.0
"shutdown[4946 ror,1]",0.0
"shutdown[4946 ror,2]",0.0
"shutdown[4946 ror,3]",0.0
"shutdown[4946 ror,4]",0.0
"shutdown[4946 ror,5]",0.0
"shutdown[4946 ror,6]",0.0
"shutdown[4946 ror,7]",0.0
"shutdown[4946 ror,8]",0.0
"shutdown[4946 ror,9]",0.0
"shutdown[4946 ror,10]",0.0
"shutdown[4946 ror,11]",0.0
"shutdown[4946 ror,12]",0.0
"shutdown[4946 ror,13]",0.0
"shutdown[4946 ror,14]",0.0
"shutdown[4946 ror,15]",0.0
"shutdown[4946 ror,16]",0.0
"shutdown[4946 ror,17]",0.0
"shutdown[4946 ror,18]",0.0
"shutdown[4946 ror,19]",0.0
"shutdown[4946 ror,20]",0.0
"shutdown[4946 ror,21]",0.0
"shutdown[4946 ror,22]",0.0
"shutdown[4946 ror,23]",0.0
"shutdown[4946 ror,24]",0.0
"shutdown[4946 solar,1]",0.0
"shutdown[4946 solar,2]",1.0
"shutdown[4946 solar,3]",0.0
"shutdown[4946 solar,4]",0.0
"shutdown[4946 solar,5]",0.0
"shutdown[4946 solar,6]",0.0
"shutdown[4946 solar,7]",0.0
"shutdown[4946 solar,8]",0.0
"shutdown[4946 solar,9]",0.0
"shutdown[4946 solar,10]",0.0
"shutdown[4946 solar,11]",0.0
"shutdown[4946 solar,12]",0.0
"shutdown[4946 solar,13]",0.0
"shutdown[4946 solar,14]",0.0
"shutdown[4946 solar,15]",0.0
"shutdown[4946 solar,16]",0.0
"shutdown[4946 solar,17]",1.0
"shutdown[4946 solar,18]",0.0
"shutdown[4946 solar,19]",0.0
"shutdown[4946 solar,20]",0.0
"shutdown[4946 solar,21]",0.0
"shutdown[4946 solar,22]",0.0
"shutdown[4946 solar,23]",1.0
"shutdown[4946 solar,24]",0.0
"shutdown[4947 onwind,1]",0.0
"shutdown[4947 onwind,2]",0.0
"shutdown[4947 onwind,3]",0.0
"shutdown[4947 onwind,4]",0.0
"shutdown[4947 onwind,5]",0.0
"shutdown[4947 onwind,6]",0.0
"shutdown[4947 onwind,7]",0.0
"shutdown[4947 onwind,8]",0.0
"shutdown[4947 onwind,9]",0.0
"shutdown[4947 onwind,10]",0.0
"shutdown[4947 onwind,11]",0.0
"shutdown[4947 onwind,12]",0.0
"shutdown[4947 onwind,13]",0.0
"shutdown[4947 onwind,14]",0.0
"shutdown[4947 onwind,15]",0.0
"shutdown[4947 onwind,16]",0.0
"shutdown[4947 onwind,17]",0.0
"shutdown[4947 onwind,18]",0.0
"shutdown[4947 onwind,19]",0.0
"shutdown[4947 onwind,20]",0.0
"shutdown[4947 onwind,21]",0.0
"shutdown[4947 onwind,22]",0.0
"shutdown[4947 onwind,23]",0.0
"shutdown[4947 onwind,24]",0.0
"shutdown[4947 ror,1]",0.0
"shutdown[4947 ror,2]",0.0
"shutdown[4947 ror,3]",0.0
"shutdown[4947 ror,4]",0.0
"shutdown[4947 ror,5]",0.0
"shutdown[4947 ror,6]",0.0
"shutdown[4947 ror,7]",0.0
"shutdown[4947 ror,8]",0.0
"shutdown[4947 ror,9]",0.0
"shutdown[4947 ror,10]",0.0
"shutdown[4947 ror,11]",0.0
"shutdown[4947 ror,12]",0.0
"shutdown[4947 ror,13]",0.0
"shutdown[4947 ror,14]",0.0
"shutdown[4947 ror,15]",0.0
"shutdown[4947 ror,16]",0.0
"shutdown[4947 ror,17]",0.0
"shutdown[4947 ror,18]",0.0
"shutdown[4947 ror,19]",0.0
"shutdown[4947 ror,20]",0.0
"shutdown[4947 ror,21]",0.0
"shutdown[4947 ror,22]",0.0
"shutdown[4947 ror,23]",0.0
"shutdown[4947 ror,24]",0.0
"shutdown[4947 solar,1]",0.0
"shutdown[4947 solar,2]",0.0
"shutdown[4947 solar,3]",0.0
"shutdown[4947 solar,4]",0.0
"shutdown[4947 solar,5]",0.0
"shutdown[4947 solar,6]",0.0
"shutdown[4947 solar,7]",0.0
"shutdown[4947 solar,8]",0.0
"shutdown[4947 solar,9]",0.0
"shutdown[4947 solar,10]",0.0
"shutdown[4947 solar,11]",0.0
"shutdown[4947 solar,12]",0.0
"shutdown[4947 solar,13]",0.0
"shutdown[4947 solar,14]",0.0
"shutdown[4947 solar,15]",0.0
"shutdown[4947 solar,16]",0.0
"shutdown[4947 solar,17]",1.0
"shutdown[4947 solar,18]",0.0
"shutdown[4947 solar,19]",0.0
"shutdown[4947 solar,20]",0.0
"shutdown[4947 solar,21]",0.0
"shutdown[4947 solar,22]",0.0
"shutdown[4947 solar,23]",0.0
"shutdown[4947 solar,24]",0.0
"shutdown[4948 onwind,1]",0.0
"shutdown[4948 onwind,2]",0.0
"shutdown[4948 onwind,3]",0.0
"shutdown[4948 onwind,4]",0.0
"shutdown[4948 onwind,5]",0.0
"shutdown[4948 onwind,6]",0.0
"shutdown[4948 onwind,7]",0.0
"shutdown[4948 onwind,8]",0.0
"shutdown[4948 onwind,9]",0.0
"shutdown[4948 onwind,10]",0.0
"shutdown[4948 onwind,11]",0.0
"shutdown[4948 onwind,12]",0.0
"shutdown[4948 onwind,13]",0.0
"shutdown[4948 onwind,14]",0.0
"shutdown[4948 onwind,15]",0.0
"shutdown[4948 onwind,16]",0.0
"shutdown[4948 onwind,17]",0.0
"shutdown[4948 onwind,18]",0.0
"shutdown[4948 onwind,19]",0.0
"shutdown[4948 onwind,20]",0.0
"shutdown[4948 onwind,21]",0.0
"shutdown[4948 onwind,22]",0.0
"shutdown[4948 onwind,23]",0.0
"shutdown[4948 onwind,24]",0.0
"shutdown[4948 ror,1]",0.0
"shutdown[4948 ror,2]",0.0
"shutdown[4948 ror,3]",0.0
"shutdown[4948 ror,4]",0.0
"shutdown[4948 ror,5]",0.0
"shutdown[4948 ror,6]",0.0
"shutdown[4948 ror,7]",0.0
"shutdown[4948 ror,8]",0.0
"shutdown[4948 ror,9]",0.0
"shutdown[4948 ror,10]",0.0
"shutdown[4948 ror,11]",0.0
"shutdown[4948 ror,12]",0.0
"shutdown[4948 ror,13]",0.0
"shutdown[4948 ror,14]",0.0
"shutdown[4948 ror,15]",0.0
"shutdown[4948 ror,16]",0.0
"shutdown[4948 ror,17]",0.0
"shutdown[4948 ror,18]",0.0
"shutdown[4948 ror,19]",0.0
"shutdown[4948 ror,20]",0.0
"shutdown[4948 ror,21]",0.0
"shutdown[4948 ror,22]",0.0
"shutdown[4948 ror,23]",0.0
"shutdown[4948 ror,24]",0.0
"shutdown[4948 solar,1]",0.0
"shutdown[4948 solar,2]",1.0
"shutdown[4948 solar,3]",0.0
"shutdown[4948 solar,4]",0.0
"shutdown[4948 solar,5]",0.0
"shutdown[4948 solar,6]",0.0
"shutdown[4948 solar,7]",0.0
"shutdown[4948 solar,8]",0.0
"shutdown[4948 solar,9]",0.0
"shutdown[4948 solar,10]",0.0
"shutdown[4948 solar,11]",0.0
"shutdown[4948 solar,12]",0.0
"shutdown[4948 solar,13]",0.0
"shutdown[4948 solar,14]",0.0
"shutdown[4948 solar,15]",0.0
"shutdown[4948 solar,16]",0.0
"shutdown[4948 solar,17]",1.0
"shutdown[4948 solar,18]",0.0
"shutdown[4948 solar,19]",0.0
"shutdown[4948 solar,20]",0.0
"shutdown[4948 solar,21]",0.0
"shutdown[4948 solar,22]",0.0
"shutdown[4948 solar,23]",0.0
"shutdown[4948 solar,24]",0.0
"shutdown[4949 onwind,1]",0.0
"shutdown[4949 onwind,2]",0.0
"shutdown[4949 onwind,3]",0.0
"shutdown[4949 onwind,4]",0.0
"shutdown[4949 onwind,5]",0.0
"shutdown[4949 onwind,6]",0.0
"shutdown[4949 onwind,7]",0.0
"shutdown[4949 onwind,8]",0.0
"shutdown[4949 onwind,9]",0.0
"shutdown[4949 onwind,10]",0.0
"shutdown[4949 onwind,11]",0.0
"shutdown[4949 onwind,12]",0.0
"shutdown[4949 onwind,13]",0.0
"shutdown[4949 onwind,14]",0.0
"shutdown[4949 onwind,15]",0.0
"shutdown[4949 onwind,16]",0.0
"shutdown[4949 onwind,17]",0.0
"shutdown[4949 onwind,18]",0.0
"shutdown[4949 onwind,19]",0.0
"shutdown[4949 onwind,20]",0.0
"shutdown[4949 onwind,21]",0.0
"shutdown[4949 onwind,22]",0.0
"shutdown[4949 onwind,23]",0.0
"shutdown[4949 onwind,24]",0.0
"shutdown[4949 ror,1]",0.0
"shutdown[4949 ror,2]",0.0
"shutdown[4949 ror,3]",0.0
"shutdown[4949 ror,4]",0.0
"shutdown[4949 ror,5]",0.0
"shutdown[4949 ror,6]",0.0
"shutdown[4949 ror,7]",0.0
"shutdown[4949 ror,8]",0.0
"shutdown[4949 ror,9]",0.0
"shutdown[4949 ror,10]",0.0
"shutdown[4949 ror,11]",0.0
"shutdown[4949 ror,12]",0.0
"shutdown[4949 ror,13]",0.0
"shutdown[4949 ror,14]",0.0
"shutdown[4949 ror,15]",0.0
"shutdown[4949 ror,16]",0.0
"shutdown[4949 ror,17]",0.0
"shutdown[4949 ror,18]",0.0
"shutdown[4949 ror,19]",0.0
"shutdown[4949 ror,20]",0.0
"shutdown[4949 ror,21]",0.0
"shutdown[4949 ror,22]",0.0
"shutdown[4949 ror,23]",0.0
"shutdown[4949 ror,24]",0.0
"shutdown[4949 solar,1]",0.0
"shutdown[4949 solar,2]",1.0
"shutdown[4949 solar,3]",0.0
"shutdown[4949 solar,4]",0.0
"shutdown[4949 solar,5]",0.0
"shutdown[4949 solar,6]",0.0
"shutdown[4949 solar,7]",0.0
"shutdown[4949 solar,8]",0.0
"shutdown[4949 solar,9]",0.0
"shutdown[4949 solar,10]",0.0
"shutdown[4949 solar,11]",0.0
"shutdown[4949 solar,12]",0.0
"shutdown[4949 solar,13]",0.0
"shutdown[4949 solar,14]",0.0
"shutdown[4949 solar,15]",0.0
"shutdown[4949 solar,16]",0.0
"shutdown[4949 solar,17]",1.0
"shutdown[4949 solar,18]",0.0
"shutdown[4949 solar,19]",0.0
"shutdown[4949 solar,20]",0.0
"shutdown[4949 solar,21]",0.0
"shutdown[4949 solar,22]",0.0
"shutdown[4949 solar,23]",0.0
"shutdown[4949 solar,24]",0.0
"shutdown[5622 offwind-ac,1]",0.0
"shutdown[5622 offwind-ac,2]",0.0
"shutdown[5622 offwind-ac,3]",0.0
"shutdown[5622 offwind-ac,4]",0.0
"shutdown[5622 offwind-ac,5]",0.0
"shutdown[5622 offwind-ac,6]",0.0
"shutdown[5622 offwind-ac,7]",0.0
"shutdown[5622 offwind-ac,8]",0.0
"shutdown[5622 offwind-ac,9]",0.0
"shutdown[5622 offwind-ac,10]",0.0
"shutdown[5622 offwind-ac,11]",0.0
"shutdown[5622 offwind-ac,12]",0.0
"shutdown[5622 offwind-ac,13]",0.0
"shutdown[5622 offwind-ac,14]",0.0
"shutdown[5622 offwind-ac,15]",0.0
"shutdown[5622 offwind-ac,16]",0.0
"shutdown[5622 offwind-ac,17]",0.0
"shutdown[5622 offwind-ac,18]",0.0
"shutdown[5622 offwind-ac,19]",0.0
"shutdown[5622 offwind-ac,20]",0.0
"shutdown[5622 offwind-ac,21]",0.0
"shutdown[5622 offwind-ac,22]",0.0
"shutdown[5622 offwind-ac,23]",0.0
"shutdown[5622 offwind-ac,24]",0.0
"shutdown[5622 offwind-dc,1]",0.0
"shutdown[5622 offwind-dc,2]",0.0
"shutdown[5622 offwind-dc,3]",0.0
