id,t,p,q
97598,22,0.0,-6.6
97599,22,0.0,-334.4
97600,22,0.0,-1.8
97601,22,0.0,-1.3
97602,22,0.0,-2.0
97603,22,0.0,-0.5
97604,22,0.0,-1.1
97605,22,0.0,-3.6
97606,22,0.0,-9.3
97607,22,0.0,-1.3
97608,22,0.0,-6.9
97609,22,0.0,-7.1
97610,22,0.0,-1.5
97611,22,0.0,-2.4
97612,22,0.0,-4.7
97613,22,0.0,-0.5
97614,22,0.0,-6.3
97615,22,0.0,-12.0
97616,22,0.0,-0.7
97617,22,0.0,-0.4
97618,22,0.0,-2.8
97619,22,0.0,-9.6
97620,22,0.0,-6.3
97621,22,0.0,-5.0
97622,22,0.0,-3.8
97623,22,0.0,-0.7
97624,22,0.0,-2.2
97625,22,0.0,-0.4
97626,22,0.0,-2.0
97627,22,0.0,-1.0
97628,22,0.0,-30.7
97629,22,0.0,-31.0
97630,22,0.0,-0.3
97631,22,0.0,-12.3
97632,22,0.0,-14.0
97633,22,0.0,-15.9
97634,22,0.0,-18.1
97635,22,0.0,-126.8
97636,22,0.0,-14.4
97637,22,0.0,-6.9
97638,22,0.0,-0.2
97639,22,0.0,-173.0
97640,22,0.0,-4.0
97641,22,0.0,-157.0
97642,22,0.0,-150.0
97643,22,0.0,-136.0
97644,22,0.0,-220.0
97645,22,0.0,-220.0
97646,22,0.0,-0.2
97647,22,0.0,-10.8
97648,22,0.0,-5.4
97649,22,0.0,-2.5
97650,22,0.0,-22.0
97651,22,0.0,-24.3
97652,22,0.0,-1.5
97653,22,0.0,-23.9
97654,22,0.0,-17.0
97655,22,0.0,-0.6
97656,22,0.0,-22.6
97657,22,0.0,-20.0
97658,22,0.0,-11.3
97659,22,0.0,-13.7
97660,22,0.0,-15.0
97661,22,0.0,-71.2
97662,22,0.0,-1.7
97663,22,0.0,-4.8
97664,22,0.0,-1.0
97665,22,0.0,-0.1
97666,22,0.0,-42.3
97667,22,0.0,-10.0
97668,22,0.01,-17.9
97669,22,0.01,-5.9
97670,22,0.01,-0.5
97671,22,0.01,-22.0
97672,22,0.05,-54.0
97673,22,0.06,-54.0
97674,22,0.07,-10.0
97675,22,0.07,-10.0
97676,22,0.08,-28.0
97677,22,0.09,-43.0
97678,22,0.1,-180.0
97679,22,0.1,-0.1
97680,22,0.1,-155.0
97681,22,0.1,-155.0
97682,22,0.1,-149.3
97683,22,0.1,-145.0
97684,22,0.1,-155.0
97685,22,0.1,-165.0
97686,22,0.1,-170.0
97687,22,0.1,-170.0
97688,22,0.1,-170.0
97689,22,0.1,-155.6
97690,22,0.1,-2.4
97691,22,0.11,-3.7
97692,22,0.12,-5.4
97693,22,0.14,-52.0
97694,22,0.18,-10.0
97695,22,0.24,-24.0
97696,22,0.34,-53.0
97697,22,0.47,-9.6
97698,22,0.6,-4.4
97699,22,0.65,-0.2
97700,22,0.65,-11.2
97701,22,0.65,-0.1
97702,22,0.65,-6.1
97703,22,0.65,-8.9
97704,22,0.65,-39.3
97705,22,0.65,-1.6
97706,22,0.65,-35.1
97707,22,0.65,-98.0
97708,22,0.66,-46.0
97709,22,0.66,-1.0
97710,22,0.66,-4.9
97711,22,0.68,-12.0
97712,22,0.69,-12.0
97713,22,1.0,-320.0
97714,22,1.0,-320.0
97715,22,1.0,-5.2
97716,22,1.0,-155.0
97717,22,1.0,-134.0
97718,22,1.0,-160.0
97719,22,1.0,-155.0
97720,22,1.0,-113.0
97721,22,1.0,-150.3
97722,22,1.0,-0.1
97723,22,1.0,-116.6
97724,22,1.0,-165.0
97725,22,1.0,-165.0
97726,22,1.0,-170.0
97727,22,1.0,-190.0
97728,22,1.0,-151.7
97729,22,1.0,-165.0
97730,22,1.0,-165.0
97731,22,1.04,-3.4
97732,22,1.06,-4.5
97733,22,1.06,-25.2
97734,22,1.31,-54.0
97735,22,1.49,-2.2
97736,22,1.5,-16.3
97737,22,1.68,-0.2
97738,22,1.75,-1.4
97739,22,2.0,-15.8
97740,22,2.0,-19.9
97741,22,2.0,-270.0
97742,22,2.0,-270.0
97743,22,2.35,-17.7
97744,22,2.4,-3.1
97745,22,2.4,-1.3
97746,22,2.4,-1.8
97747,22,2.4,-25.2
97748,22,2.4,-17.0
97749,22,2.49,-20.7
97750,22,3.0,-0.6
97751,22,3.0,-1.5
97752,22,3.0,-6.3
97753,22,3.01,-0.3
97754,22,3.52,-27.5
97755,22,3.52,-1086.5
97756,22,3.6,-5.2
97757,22,3.6,-7.7
97758,22,3.6,-16.5
97759,22,3.6,-18.8
97760,22,3.6,-37.8
97761,22,3.6,-24.7
97762,22,3.6,-4.8
97763,22,3.6,-12.3
97764,22,3.6,-40.8
97765,22,3.6,-6.9
97766,22,3.6,-38.2
97767,22,3.6,-11.5
97768,22,3.6,-13.8
97769,22,3.6,-15.6
97770,22,3.6,-9.3
97771,22,3.7,-1.0
97772,22,4.0,-295.0
97773,22,4.0,-295.0
97774,22,4.64,-4.4
97775,22,4.74,-0.6
97776,22,4.87,-0.1
97777,22,4.9,-10.1
97778,22,5.0,-185.0
97779,22,5.0,-31.3
97780,22,5.0,-69.0
97781,22,5.0,-130.0
97782,22,5.0,-190.0
97783,22,5.0,-28.0
97784,22,5.0,-89.7
97785,22,5.0,-63.5
97786,22,5.0,-32.0
97787,22,5.0,-67.2
97788,22,5.0,-170.0
97789,22,5.1,-41.0
97790,22,5.2,-51.0
97791,22,5.25,-14.0
97792,22,5.94,-0.1
97793,22,6.0,-10.4
97794,22,6.0,-24.5
97795,22,6.0,-31.2
97796,22,6.0,-6.9
97797,22,6.0,-13.3
97798,22,6.0,-0.5
97799,22,6.0,-7.4
97800,22,6.0,-3.5
97801,22,6.0,-8.7
97802,22,6.0,-27.8
97803,22,6.99,-29.3
97804,22,7.0,-2.2
97805,22,7.0,-21.3
97806,22,7.19,-6.1
97807,22,7.4,-23.8
97808,22,7.44,-14.1
97809,22,7.48,-3.7
97810,22,9.07,-2.4
97811,22,9.4,-2.0
97812,22,9.7,-20.3
97813,22,10.0,-14.9
97814,22,10.0,-26.4
97815,22,10.0,-170.0
97816,22,10.1,-235.0
97817,22,10.2,-1.0
97818,22,10.2,-195.0
97819,22,10.6,-4.0
97820,22,10.96,-36.2
97821,22,10.96,-17.7
97822,22,11.0,-2.0
97823,22,11.5,-1.0
97824,22,11.86,-65.0
97825,22,11.9,-2.0
97826,22,12.0,-55.0
97827,22,12.1,-41.0
97828,22,12.2,-51.0
97829,22,12.8,-2.0
97830,22,13.7,-2.0
97831,22,14.0,-110.8
97832,22,14.0,-14.2
97833,22,14.01,-1.0
97834,22,14.03,-1.0
97835,22,14.3,-1.6
97836,22,14.6,-2.0
97837,22,14.7,-2.0
97838,22,14.78,-0.5
97839,22,15.0,-55.0
97840,22,15.1,-41.0
97841,22,15.2,-51.0
97842,22,15.6,-2.0
97843,22,16.5,-2.0
97844,22,17.4,-2.0
97845,22,17.9,-10.3
97846,22,18.08,-115.0
97847,22,19.1,-2.0
97848,22,20.0,-68.0
97849,22,20.7,-1.0
97850,22,23.58,-114.0
97851,22,23.88,-3.5
97852,22,24.08,-6.9
97853,22,25.4,-6.9
97854,22,27.94,-0.1
97855,22,29.02,-70.0
97856,22,30.0,-0.9
97857,22,30.0,-3.0
97858,22,30.22,-69.0
97859,22,30.41,-29.0
97860,22,30.42,-29.0
97861,22,31.28,-113.0
97862,22,31.73,-69.0
97863,22,31.8,-1.0
97864,22,32.9,-6.8
97865,22,35.0,-4.8
97866,22,35.35,-39.0
97867,22,36.09,-31.0
97868,22,36.11,-31.0
97869,22,36.78,-112.0
97870,22,38.31,-85.0
97871,22,39.94,-14.2
97872,22,40.0,-9.5
97873,22,40.0,-6.6
97874,22,41.33,-12.3
97875,22,42.4,-1.0
97876,22,43.55,-70.0
97877,22,44.76,-14.2
97878,22,44.82,-14.2
97879,22,45.8,-80.0
97880,22,45.9,-80.0
97881,22,46.0,-80.0
97882,22,46.1,-80.0
97883,22,47.47,-3.2
97884,22,47.94,-0.1
97885,22,48.9,-4.0
97886,22,49.0,-9.0
97887,22,49.8,-8.0
97888,22,50.0,-1.8
97889,22,50.0,-88.0
97890,22,50.24,-4.4
97891,22,51.65,-123.0
97892,22,52.3,-0.7
97893,22,54.23,-123.0
97894,22,55.0,-16.7
97895,22,55.49,-6.3
97896,22,55.49,-6.3
97897,22,55.51,-85.0
97898,22,56.7,-10.0
97899,22,56.72,-10.0
97900,22,57.0,-13.9
97901,22,57.94,-0.1
97902,22,58.0,-7.0
97903,22,59.94,-0.1
97904,22,60.0,-65.0
97905,22,60.0,-78.0
97906,22,60.97,-5.0
97907,22,62.94,-0.1
97908,22,64.37,-13.4
97909,22,65.0,-100.0
97910,22,65.01,-65.0
97911,22,67.1,-190.2
97912,22,68.64,-159.0
97913,22,68.68,-190.2
97914,22,70.26,-190.2
97915,22,70.79,-390.0
97916,22,71.08,-5.0
97917,22,71.1,-165.2
97918,22,71.34,-150.0
97919,22,71.58,-150.0
97920,22,71.84,-190.2
97921,22,73.01,-85.0
97922,22,73.07,-13.7
97923,22,74.3,-13.7
97924,22,75.0,-180.0
97925,22,75.5,-21.2
97926,22,75.53,-13.7
97927,22,76.76,-13.7
97928,22,76.93,-21.2
97929,22,77.4,-26.9
97930,22,77.87,-145.0
97931,22,79.14,-26.0
97932,22,79.43,-92.0
97933,22,80.11,-25.9
97934,22,80.16,-30.0
97935,22,81.2,-81.7
97936,22,81.3,-26.9
97937,22,81.4,-210.0
97938,22,82.89,-210.0
97939,22,85.0,-17.9
97940,22,85.3,-26.8
97941,22,85.43,-19.4
97942,22,86.2,-10.0
97943,22,86.47,-19.0
97944,22,86.78,-92.0
97945,22,88.37,-165.0
97946,22,88.99,-19.4
97947,22,89.08,-19.0
97948,22,89.49,-19.5
97949,22,89.5,-26.9
97950,22,89.7,-70.0
97951,22,90.0,-45.0
97952,22,90.0,-20.0
97953,22,91.4,-19.7
97954,22,91.7,-19.0
97955,22,92.0,-19.5
97956,22,92.1,-62.7
97957,22,92.3,-31.2
97958,22,92.55,-19.4
97959,22,92.59,-18.5
97960,22,93.07,-18.3
97961,22,93.11,-62.7
97962,22,93.2,-19.7
97963,22,93.4,-26.9
97964,22,93.79,-19.7
97965,22,94.0,-40.0
97966,22,94.14,-62.7
97967,22,94.32,-19.0
97968,22,94.46,-18.5
97969,22,94.51,-19.5
97970,22,94.78,-18.3
97971,22,95.0,-19.7
97972,22,95.01,-19.7
97973,22,95.16,-15.4
97974,22,95.34,-192.0
97975,22,96.11,-19.4
97976,22,96.2,-19.7
97977,22,96.33,-18.5
97978,22,96.43,-116.0
97979,22,96.5,-15.4
97980,22,96.5,-18.3
97981,22,96.7,-19.2
97982,22,96.81,-19.7
97983,22,96.94,-19.0
97984,22,97.02,-19.5
97985,22,97.41,-19.7
97986,22,97.44,-9.1
97987,22,97.45,-18.0
97988,22,97.68,-20.1
97989,22,97.7,-26.8
97990,22,97.85,-15.4
97991,22,98.21,-18.3
97992,22,98.21,-18.5
97993,22,98.3,-19.2
97994,22,98.47,-20.1
97995,22,98.47,-194.0
97996,22,98.61,-19.7
97997,22,98.61,-19.7
97998,22,98.73,-174.4
97999,22,99.2,-15.4
98000,22,99.26,-20.1
98001,22,99.53,-19.5
98002,22,99.56,-19.0
98003,22,99.67,-19.4
98004,22,99.75,-18.0
98005,22,99.82,-19.7
98006,22,99.91,-19.2
98007,22,99.92,-19.2
98008,22,99.93,-18.3
98009,22,100.0,-30.0
98010,22,100.0,-46.6
98011,22,100.0,-46.6
98012,22,100.0,-46.6
98013,22,100.0,-38.0
98014,22,100.05,-20.1
98015,22,100.08,-18.5
98016,22,100.13,-59.0
98017,22,100.19,-9.1
98018,22,100.42,-19.7
98019,22,100.43,-224.0
98020,22,100.55,-15.4
98021,22,100.66,-19.2
98022,22,100.84,-20.1
98023,22,101.0,-66.0
98024,22,101.0,-46.6
98025,22,101.0,-46.6
98026,22,101.0,-46.6
98027,22,101.0,-38.0
98028,22,101.03,-19.7
98029,22,101.23,-1.0
98030,22,101.25,-116.0
98031,22,101.4,-19.2
98032,22,101.51,-19.2
98033,22,101.6,-26.9
98034,22,101.63,-20.1
98035,22,101.64,-18.3
98036,22,101.71,-59.0
98037,22,101.8,-19.6
98038,22,101.89,-15.4
98039,22,101.95,-18.5
98040,22,101.98,-132.4
98041,22,102.0,-46.6
98042,22,102.0,-38.0
98043,22,102.0,-46.6
98044,22,102.0,-46.6
98045,22,102.04,-19.5
98046,22,102.05,-18.0
98047,22,102.06,-62.0
98048,22,102.15,-19.2
98049,22,102.17,-19.6
98050,22,102.17,-19.0
98051,22,102.22,-19.7
98052,22,102.23,-19.7
98053,22,102.26,-45.0
98054,22,102.33,-48.7
98055,22,102.42,-20.1
98056,22,102.54,-19.6
98057,22,102.61,-48.7
98058,22,102.74,-20.0
98059,22,102.81,-1.0
98060,22,102.89,-19.2
98061,22,102.91,-19.6
98062,22,103.0,-46.6
98063,22,103.0,-38.0
98064,22,103.0,-46.6
98065,22,103.0,-46.6
98066,22,103.11,-19.2
98067,22,103.21,-20.1
98068,22,103.22,-20.0
98069,22,103.23,-19.4
98070,22,103.24,-15.4
98071,22,103.28,-19.6
98072,22,103.36,-18.3
98073,22,103.44,-19.7
98074,22,103.64,-19.6
98075,22,103.64,-19.2
98076,22,103.7,-20.0
98077,22,103.82,-18.5
98078,22,104.0,-20.1
98079,22,104.0,-66.0
98080,22,104.0,-46.6
98081,22,104.0,-46.6
98082,22,104.0,-46.6
98083,22,104.0,-38.0
98084,22,104.01,-19.6
98085,22,104.02,-19.7
98086,22,104.18,-20.0
98087,22,104.34,-18.0
98088,22,104.38,-19.6
98089,22,104.38,-19.2
98090,22,104.55,-19.5
98091,22,104.59,-15.4
98092,22,104.64,-19.7
98093,22,104.66,-15.0
98094,22,104.71,-19.2
98095,22,104.75,-19.6
98096,22,104.79,-19.0
98097,22,104.79,-20.1
98098,22,105.0,-1.6
98099,22,105.0,-2.8
98100,22,105.0,-3.0
98101,22,105.0,-2.5
98102,22,105.07,-18.3
98103,22,105.12,-19.6
98104,22,105.13,-19.2
98105,22,105.49,-19.6
98106,22,105.57,-220.0
98107,22,105.58,-20.1
98108,22,105.6,-26.9
98109,22,105.69,-9.1
98110,22,105.69,-18.5
98111,22,105.83,-19.7
98112,22,105.85,-19.7
98113,22,105.85,-19.6
98114,22,105.87,-19.2
98115,22,105.94,-15.4
98116,22,106.23,-10.9
98117,22,106.31,-19.2
98118,22,106.38,-20.1
98119,22,106.61,-19.2
98120,22,106.64,-18.0
98121,22,106.78,-18.3
98122,22,106.79,-19.4
98123,22,106.87,-15.0
98124,22,107.06,-19.7
98125,22,107.06,-19.5
98126,22,107.17,-3.4
98127,22,107.28,-11.4
98128,22,107.36,-19.2
98129,22,107.41,-19.0
98130,22,107.56,-18.5
98131,22,107.63,-19.7
98132,22,107.91,-19.2
98133,22,108.1,-19.2
98134,22,108.24,-50.0
98135,22,108.24,-57.3
98136,22,108.3,-2.8
98137,22,108.5,-21.2
98138,22,108.5,-18.3
98139,22,108.5,-3.8
98140,22,108.5,-2.4
98141,22,108.5,-4.3
98142,22,108.5,-4.6
98143,22,108.87,-9.4
98144,22,108.92,-145.0
98145,22,108.93,-18.0
98146,22,109.03,-21.2
98147,22,109.19,-13.5
98148,22,109.43,-19.7
98149,22,109.44,-18.5
98150,22,109.51,-19.2
98151,22,109.56,-21.2
98152,22,109.57,-19.5
98153,22,109.98,-165.0
98154,22,110.03,-19.0
98155,22,110.09,-21.2
98156,22,110.21,-6.7
98157,22,110.35,-19.4
98158,22,110.63,-21.2
98159,22,111.11,-19.2
98160,22,111.16,-21.2
98161,22,111.22,-18.0
98162,22,111.23,-19.7
98163,22,111.31,-18.5
98164,22,111.69,-21.2
98165,22,112.0,-3.8
98166,22,112.0,-4.3
98167,22,112.0,-4.6
98168,22,112.0,-2.4
98169,22,112.08,-19.5
98170,22,112.23,-21.2
98171,22,112.65,-19.0
98172,22,112.69,-9.1
98173,22,112.71,-19.2
98174,22,112.76,-21.2
98175,22,113.07,-1.5
98176,22,113.18,-18.5
98177,22,113.29,-21.2
98178,22,113.52,-18.0
98179,22,113.83,-21.2
98180,22,113.91,-19.4
98181,22,114.31,-19.2
98182,22,114.36,-21.2
98183,22,114.59,-19.5
98184,22,114.72,-20.0
98185,22,114.91,-0.6
98186,22,115.0,-40.0
98187,22,115.07,-8.0
98188,22,115.27,-5.9
98189,22,115.5,-2.9
98190,22,115.5,-3.6
98191,22,115.5,-1.8
98192,22,115.5,-3.4
98193,22,115.81,-18.0
98194,22,115.95,-5.2
98195,22,117.0,-3.1
98196,22,117.0,-3.7
98197,22,117.0,-3.5
98198,22,117.0,-1.9
98199,22,117.1,-19.5
98200,22,117.47,-19.4
98201,22,118.0,-47.0
98202,22,118.11,-18.0
98203,22,118.5,-3.5
98204,22,118.5,-4.2
98205,22,118.5,-4.0
98206,22,118.5,-2.2
98207,22,118.6,-20.0
98208,22,119.0,-66.0
98209,22,119.69,-3.5
98210,22,120.0,-3.0
98211,22,120.0,-3.0
98212,22,120.0,-3.7
98213,22,120.0,-4.2
98214,22,120.0,-4.5
98215,22,120.0,-2.3
98216,22,120.4,-18.0
98217,22,121.03,-16.4
98218,22,121.26,-5.0
98219,22,121.26,-3.2
98220,22,121.5,-4.8
98221,22,121.5,-4.5
98222,22,121.5,-2.5
98223,22,121.5,-4.0
98224,22,122.0,-47.0
98225,22,122.7,-18.0
98226,22,122.81,-34.0
98227,22,122.9,-34.0
98228,22,122.94,-20.0
98229,22,123.0,-8.9
98230,22,123.0,-3.9
98231,22,123.0,-2.4
98232,22,123.0,-4.5
98233,22,123.0,-4.6
98234,22,124.68,-30.0
98235,22,125.0,-400.0
98236,22,125.0,-94.8
98237,22,125.01,-117.0
98238,22,125.04,-9.8
98239,22,125.22,-21.0
98240,22,125.6,-20.0
98241,22,127.0,-20.0
98242,22,128.0,-60.0
98243,22,128.02,-1.0
98244,22,128.34,-49.0
98245,22,128.34,-34.0
98246,22,129.0,-23.3
98247,22,130.01,-158.0
98248,22,130.7,-20.0
98249,22,130.79,-25.0
98250,22,130.89,-25.0
98251,22,130.91,-5.0
98252,22,130.99,-25.0
98253,22,131.0,-53.0
98254,22,131.09,-25.0
98255,22,131.12,-5.0
98256,22,131.19,-25.0
98257,22,131.2,-6.0
98258,22,131.29,-88.3
98259,22,131.66,-20.0
98260,22,131.94,-20.0
98261,22,132.0,-25.0
98262,22,132.0,-23.3
98263,22,132.1,-25.0
98264,22,132.2,-25.0
98265,22,132.3,-25.0
98266,22,132.4,-25.0
98267,22,132.5,-96.6
98268,22,132.91,-25.0
98269,22,133.01,-25.0
98270,22,133.11,-25.0
98271,22,133.21,-25.0
98272,22,133.31,-25.0
98273,22,133.41,-122.0
98274,22,133.6,-20.0
98275,22,133.7,-20.0
98276,22,134.0,-23.4
98277,22,134.0,-47.0
98278,22,134.55,-25.0
98279,22,134.65,-25.0
98280,22,134.66,-10.0
98281,22,134.75,-25.0
98282,22,134.85,-25.0
98283,22,134.95,-25.0
98284,22,135.0,-53.0
98285,22,135.05,-83.9
98286,22,136.66,-15.0
98287,22,136.66,-25.0
98288,22,136.7,-20.0
98289,22,136.7,-10.0
98290,22,137.01,-36.0
98291,22,138.52,-25.0
98292,22,138.62,-25.0
98293,22,138.72,-25.0
98294,22,138.82,-25.0
98295,22,138.92,-25.0
98296,22,139.02,-71.2
98297,22,140.34,-55.0
98298,22,140.59,-2.0
98299,22,140.6,-25.0
98300,22,141.7,-20.0
98301,22,143.7,-25.0
98302,22,145.16,-30.0
98303,22,146.12,-5.0
98304,22,147.0,-54.0
98305,22,148.7,-10.0
98306,22,148.7,-25.0
98307,22,150.34,-10.0
98308,22,150.6,-55.0
98309,22,151.66,-10.0
98310,22,156.66,-10.0
98311,22,156.66,-15.0
98312,22,157.28,-0.4
98313,22,158.7,-10.0
98314,22,158.7,-55.0
98315,22,161.15,-272.4
98316,22,165.92,-25.0
98317,22,170.0,-0.7
98318,22,176.24,-84.4
98319,22,180.01,-104.0
98320,22,191.7,-22.8
98321,22,191.7,-38.4
98322,22,196.66,-15.0
98323,22,206.43,-400.0
98324,22,210.0,-67.4
98325,22,211.43,-80.1
98326,22,218.25,-155.6
98327,22,218.35,-50.0
98328,22,218.45,-50.0
98329,22,218.55,-50.0
98330,22,218.65,-50.0
98331,22,218.75,-47.0
98332,22,224.91,-165.0
98333,22,225.01,-50.0
98334,22,225.11,-50.0
98335,22,225.21,-50.0
98336,22,225.31,-46.2
98337,22,230.37,-25.0
98338,22,230.47,-25.0
98339,22,230.57,-25.0
98340,22,230.67,-15.9
98341,22,240.07,-719.3
98342,22,244.98,-12.0
98343,22,249.62,-400.0
98344,22,250.0,-5.5
98345,22,254.62,-68.0
98346,22,268.33,-45.4
98347,22,270.0,-5.5
98348,22,275.0,-21.0
98349,22,280.0,-0.1
98350,22,280.0,-0.1
98351,22,280.0,-0.1
98352,22,280.0,-0.1
98353,22,280.0,-0.1
98354,22,280.0,-0.1
98355,22,280.0,-0.1
98356,22,280.0,-0.1
98357,22,300.0,-5.5
98358,22,300.0,-0.8
98359,22,300.0,-3.3
98360,22,300.0,-5.3
98361,22,300.0,-4.8
98362,22,300.0,-30.0
98363,22,300.0,-3.2
98364,22,300.0,-30.0
98365,22,302.58,-170.0
98366,22,302.68,-50.0
98367,22,302.78,-47.8
98368,22,311.12,-5.0
98369,22,350.0,-28.0
98370,22,407.55,-69.9
98371,22,407.55,-20.5
98372,22,407.55,-2.7
98373,22,407.55,-46.3
98374,22,407.55,-54.3
98375,22,407.56,-18.7
98376,22,407.56,-54.4
98377,22,407.56,-17.2
98378,22,407.56,-10.3
98379,22,407.56,-4.2
98380,22,407.56,-13.3
98381,22,407.58,-39.4
98382,22,407.58,-254.0
98383,22,407.58,-5.9
98384,22,407.58,-50.1
98385,22,407.58,-34.1
98386,22,407.58,-13.2
98387,22,407.58,-123.7
98388,22,407.58,-16.7
98389,22,407.58,-15.1
98390,22,407.58,-59.6
98391,22,407.58,-177.6
98392,22,407.68,-6.4
98393,22,407.68,-254.4
98394,22,407.68,-4.6
98395,22,407.68,-65.0
98396,22,407.68,-9.7
98397,22,407.68,-151.3
98398,22,407.68,-35.4
98399,22,407.68,-5.1
98400,22,407.68,-0.1
98401,22,407.68,-173.4
98402,22,408.34,-410.3
98403,22,500.0,-20.4
98404,22,500.0,-14.0
98405,22,500.0,-0.1
98406,22,500.0,-0.7
98407,22,500.0,-27.3
98408,22,500.0,-20.6
98409,22,600.0,-82.2
98410,22,600.0,-77.0
98411,22,600.0,-5.0
98412,22,600.0,-13.0
98413,22,600.0,-53.9
98414,22,600.0,-112.7
98415,22,600.0,-71.0
98416,22,600.0,-36.2
98417,22,649.0,-55.0
98418,22,649.0,-60.1
98419,22,650.0,-22.0
98420,22,650.0,-22.0
98421,22,650.0,-15.0
98422,22,650.0,-15.0
98423,22,699.0,-76.3
98424,22,699.0,-180.0
98425,22,999.99,-10.0
98426,22,1000.0,-0.1
98427,22,1000.0,-26.7
98428,22,1000.0,-0.1
98429,22,1000.0,-0.1
98430,22,1000.0,-0.1
98431,22,1000.0,-0.1
98432,22,1000.0,-0.1
98433,22,1000.0,-0.1
98434,22,1000.0,-0.1
98435,22,1000.0,-0.1
98436,22,1000.0,-0.1
98437,22,1000.0,-0.1
98438,22,1000.0,-0.1
98439,22,1000.0,-0.1
98440,22,1000.0,-0.1
98441,22,1000.0,-0.1
98442,22,1000.0,-0.1
98443,22,1000.0,-0.1
98444,22,1000.0,-1.0
98445,22,1000.0,-1.0
98446,22,1000.0,-16.6
98447,22,1000.0,-55.6
98448,22,1000.0,-29.9
98449,22,1000.0,-57.8
98450,22,1000.0,-20.4
98451,22,1000.0,-11.0
98452,22,1000.0,-39.4
98453,22,1000.0,-49.2
98454,22,1000.0,-9.2
98455,22,1000.0,-21.9
98456,22,1000.0,-24.2
98457,22,1000.0,-24.8
98458,22,1000.0,-18.8
98459,22,1000.0,-0.1
98460,22,2999.01,-24.0
98461,22,2999.01,-11.1
98462,22,2999.02,-34.9
98463,22,2999.02,-485.0
98464,22,2999.02,-4.6
98465,22,2999.02,-6.6
98466,22,2999.03,-487.6
98467,22,1500.0,399.4
98468,22,1500.0,7.1
98469,22,1500.0,553.7
98470,22,800.0,0.2
98471,22,701.0,0.8
98472,22,700.05,0.1
98473,22,501.0,3286.9
98474,22,501.0,55.2
98475,22,501.0,391.3
98476,22,500.0,1259.5
98477,22,500.0,229.3
98478,22,500.0,1081.8
98479,22,500.0,175.3
98480,22,500.0,557.2
98481,22,500.0,77.0
98482,22,500.0,11.6
98483,22,500.0,35.3
98484,22,466.3,40.4
98485,22,466.3,0.3
98486,22,466.3,0.1
98487,22,451.0,38.8
98488,22,451.0,134.7
98489,22,450.0,18.6
98490,22,450.0,845.1
98491,22,450.0,169.6
98492,22,450.0,3.1
98493,22,429.55,4.5
98494,22,402.0,10.4
98495,22,402.0,0.1
98496,22,402.0,49.4
98497,22,402.0,86.8
98498,22,402.0,46.7
98499,22,400.0,2097.8
98500,22,400.0,31.2
98501,22,400.0,106.8
98502,22,400.0,2.1
98503,22,400.0,2.4
98504,22,400.0,74.7
98505,22,400.0,4.5
98506,22,400.0,597.6
98507,22,400.0,1.1
98508,22,400.0,27.0
98509,22,400.0,19.1
98510,22,400.0,4.7
98511,22,400.0,1.3
98512,22,400.0,2.9
98513,22,400.0,3.8
98514,22,400.0,45.4
98515,22,400.0,3.1
98516,22,400.0,49.7
98517,22,400.0,18.5
98518,22,400.0,5.0
98519,22,400.0,9.3
98520,22,400.0,70.0
98521,22,400.0,60.3
98522,22,400.0,129.3
98523,22,400.0,33.0
98524,22,400.0,1.1
98525,22,350.0,0.8
98526,22,350.0,0.1
98527,22,350.0,1.3
98528,22,350.0,2.1
98529,22,350.0,614.8
98530,22,350.0,480.4
98531,22,350.0,55.7
98532,22,350.0,58.9
98533,22,320.0,492.3
98534,22,313.41,132.0
98535,22,313.41,1.4
98536,22,305.0,795.8
98537,22,301.0,1.7
98538,22,301.0,0.9
98539,22,301.0,7.1
98540,22,301.0,66.6
98541,22,301.0,0.4
98542,22,301.0,34.2
98543,22,301.0,0.7
98544,22,301.0,1.1
98545,22,301.0,0.5
98546,22,301.0,0.1
98547,22,301.0,1.2
98548,22,301.0,0.8
98549,22,300.3,0.1
98550,22,300.3,0.1
98551,22,300.03,3.0
98552,22,300.03,0.2
98553,22,300.03,4.3
98554,22,300.03,32.1
98555,22,300.03,1.5
98556,22,300.03,56.1
98557,22,300.03,6.6
98558,22,300.03,1.1
98559,22,300.03,1.0
98560,22,300.03,3.9
98561,22,300.03,5.5
98562,22,300.03,6.8
98563,22,300.03,8.5
98564,22,300.0,0.5
98565,22,300.0,228.4
98566,22,300.0,175.3
98567,22,300.0,17.5
98568,22,300.0,20.3
98569,22,300.0,21.9
98570,22,300.0,1.6
98571,22,300.0,51.2
98572,22,300.0,1.6
98573,22,300.0,2.6
98574,22,300.0,108.5
98575,22,300.0,0.3
98576,22,300.0,6.3
98577,22,300.0,3.5
98578,22,300.0,11.7
98579,22,300.0,0.7
98580,22,300.0,0.1
98581,22,300.0,8.6
98582,22,300.0,8.8
98583,22,300.0,0.1
98584,22,300.0,69.1
98585,22,300.0,1.1
98586,22,300.0,1.4
98587,22,300.0,124.2
98588,22,300.0,0.5
98589,22,300.0,22.5
98590,22,300.0,4.3
98591,22,300.0,19.3
98592,22,300.0,202.2
98593,22,300.0,52.1
98594,22,300.0,5.3
98595,22,300.0,1.0
98596,22,300.0,7.1
98597,22,300.0,154.3
98598,22,300.0,2.7
98599,22,300.0,3.6
98600,22,300.0,925.0
98601,22,300.0,0.4
98602,22,300.0,0.4
