id,complex_order_id,t,p,q
9507862_22_02,9507862,22,97.45,18.0
9507862_22_03,9507862,22,99.75,18.0
9507862_22_04,9507862,22,102.05,18.0
9507862_22_05,9507862,22,104.34,18.0
9507862_22_06,9507862,22,106.64,18.0
9507862_22_07,9507862,22,108.93,18.0
9507862_22_08,9507862,22,111.22,18.0
9507862_22_09,9507862,22,113.52,18.0
9507862_22_10,9507862,22,115.81,18.0
9507862_22_11,9507862,22,118.11,18.0
9507862_22_12,9507862,22,120.4,18.0
9507862_22_13,9507862,22,122.7,18.0
9507862_22_14,9507862,22,125.04,9.8
9507862_22_15,9507862,22,1000.0,9.2
9507862_23_01,9507862,23,1.0,50.0
9507862_23_15,9507862,23,1000.0,350.0
9507862_24_15,9507862,24,1000.0,400.0
9507863_01_15,9507863,1,1000.0,392.7
9507863_02_15,9507863,2,1000.0,392.7
9507863_03_15,9507863,3,1000.0,392.7
9507863_04_15,9507863,4,1000.0,392.7
9507863_05_15,9507863,5,1000.0,392.7
9507863_06_15,9507863,6,1000.0,392.7
9507863_07_15,9507863,7,1000.0,392.7
9507863_08_15,9507863,8,1000.0,392.7
9507863_09_15,9507863,9,1000.0,392.7
9507863_10_15,9507863,10,1000.0,392.7
9507863_11_15,9507863,11,1000.0,392.7
9507863_12_15,9507863,12,1000.0,392.7
9507863_13_15,9507863,13,1000.0,392.7
9507863_14_15,9507863,14,1000.0,392.7
9507863_15_15,9507863,15,1000.0,392.7
9507863_16_15,9507863,16,1000.0,392.7
9507863_17_15,9507863,17,1000.0,392.7
9507863_18_15,9507863,18,1000.0,392.7
9507863_19_01,9507863,19,1.0,41.4
9507863_19_15,9507863,19,1000.0,351.3
9507863_20_01,9507863,20,1.0,151.7
9507863_20_02,9507863,20,92.59,18.5
9507863_20_03,9507863,20,94.46,0.7
9507863_20_15,9507863,20,1000.0,221.8
9507863_21_01,9507863,21,1.0,151.7
9507863_21_02,9507863,21,92.59,18.5
9507863_21_03,9507863,21,94.46,18.5
9507863_21_04,9507863,21,96.33,18.5
9507863_21_05,9507863,21,98.21,18.5
9507863_21_06,9507863,21,100.08,18.5
9507863_21_07,9507863,21,101.95,18.5
9507863_21_08,9507863,21,103.82,18.5
9507863_21_09,9507863,21,105.69,18.5
9507863_21_10,9507863,21,107.56,18.5
9507863_21_11,9507863,21,109.44,18.5
9507863_21_12,9507863,21,111.31,18.5
9507863_21_13,9507863,21,113.18,18.5
9507863_21_14,9507863,21,115.07,5.2
9507863_21_15,9507863,21,1000.0,13.8
9507863_22_01,9507863,22,1.0,151.7
9507863_22_02,9507863,22,92.59,18.5
9507863_22_03,9507863,22,94.46,18.5
9507863_22_04,9507863,22,96.33,18.5
9507863_22_05,9507863,22,98.21,18.5
9507863_22_06,9507863,22,100.08,18.5
9507863_22_07,9507863,22,101.95,18.5
9507863_22_08,9507863,22,103.82,18.5
9507863_22_09,9507863,22,105.69,18.5
9507863_22_10,9507863,22,107.56,18.5
9507863_22_11,9507863,22,109.44,18.5
9507863_22_12,9507863,22,111.31,18.5
9507863_22_13,9507863,22,113.18,18.5
9507863_22_14,9507863,22,115.07,8.0
9507863_22_15,9507863,22,1000.0,11.0
9507863_23_01,9507863,23,1.0,50.0
9507863_23_15,9507863,23,1000.0,342.7
9507863_24_15,9507863,24,1000.0,392.7
9507865_01_15,9507865,1,1000.0,424.6
9507865_02_15,9507865,2,1000.0,424.6
9507865_03_15,9507865,3,1000.0,424.6
9507865_04_15,9507865,4,1000.0,424.6
9507865_05_15,9507865,5,1000.0,424.6
9507865_06_15,9507865,6,1000.0,424.6
9507865_07_15,9507865,7,1000.0,424.6
9507865_08_15,9507865,8,1000.0,424.6
9507865_09_15,9507865,9,1000.0,424.6
9507865_10_15,9507865,10,1000.0,424.6
9507865_11_15,9507865,11,1000.0,424.6
9507865_12_15,9507865,12,1000.0,424.6
9507865_13_15,9507865,13,1000.0,424.6
9507865_14_15,9507865,14,1000.0,424.6
9507865_15_15,9507865,15,1000.0,424.6
9507865_16_15,9507865,16,1000.0,424.6
9507865_17_01,9507865,17,1.0,2.7
9507865_17_15,9507865,17,1000.0,421.9
9507865_18_01,9507865,18,1.0,16.9
9507865_18_15,9507865,18,1000.0,407.7
9507865_19_01,9507865,19,1.0,21.5
9507865_19_15,9507865,19,1000.0,403.1
9507865_20_01,9507865,20,1.0,165.0
9507865_20_02,9507865,20,85.43,18.7
9507865_20_15,9507865,20,1000.0,240.9
9507865_21_01,9507865,21,1.0,165.0
9507865_21_02,9507865,21,85.43,19.4
9507865_21_03,9507865,21,88.99,19.4
9507865_21_04,9507865,21,92.55,19.4
9507865_21_05,9507865,21,96.11,19.4
9507865_21_06,9507865,21,99.67,19.4
9507865_21_07,9507865,21,103.23,19.4
9507865_21_08,9507865,21,106.79,19.4
9507865_21_09,9507865,21,110.35,19.4
9507865_21_10,9507865,21,113.91,19.4
9507865_21_11,9507865,21,117.47,19.4
9507865_21_12,9507865,21,121.03,15.3
9507865_21_15,9507865,21,1000.0,50.3
9507865_22_01,9507865,22,1.0,165.0
9507865_22_02,9507865,22,85.43,19.4
9507865_22_03,9507865,22,88.99,19.4
9507865_22_04,9507865,22,92.55,19.4
9507865_22_05,9507865,22,96.11,19.4
9507865_22_06,9507865,22,99.67,19.4
9507865_22_07,9507865,22,103.23,19.4
9507865_22_08,9507865,22,106.79,19.4
9507865_22_09,9507865,22,110.35,19.4
9507865_22_10,9507865,22,113.91,19.4
9507865_22_11,9507865,22,117.47,19.4
9507865_22_12,9507865,22,121.03,16.4
9507865_22_15,9507865,22,1000.0,49.2
9507865_23_01,9507865,23,1.0,50.0
9507865_23_15,9507865,23,1000.0,374.6
9507865_24_15,9507865,24,1000.0,424.6
9507866_01_01,9507866,1,1.0,1.0
9507866_01_15,9507866,1,1000.0,418.3
9507866_02_15,9507866,2,1000.0,419.3
9507866_03_15,9507866,3,1000.0,419.3
9507866_04_15,9507866,4,1000.0,419.3
9507866_05_15,9507866,5,1000.0,419.3
9507866_06_15,9507866,6,1000.0,419.3
9507866_07_15,9507866,7,1000.0,419.3
9507866_08_15,9507866,8,1000.0,419.3
9507866_09_15,9507866,9,1000.0,419.3
9507866_10_15,9507866,10,1000.0,419.3
9507866_11_15,9507866,11,1000.0,419.3
9507866_12_15,9507866,12,1000.0,419.3
9507866_13_15,9507866,13,1000.0,419.3
9507866_14_15,9507866,14,1000.0,419.3
9507866_15_15,9507866,15,1000.0,419.3
9507866_16_15,9507866,16,1000.0,419.3
9507866_17_15,9507866,17,1000.0,419.3
9507866_18_15,9507866,18,1000.0,419.3
9507866_19_01,9507866,19,1.0,31.1
9507866_19_15,9507866,19,1000.0,388.2
9507866_20_01,9507866,20,1.0,165.0
9507866_20_02,9507866,20,86.47,19.0
9507866_20_03,9507866,20,89.08,4.4
9507866_20_15,9507866,20,1000.0,230.9
9507866_21_01,9507866,21,1.0,165.0
9507866_21_02,9507866,21,86.47,19.0
9507866_21_03,9507866,21,89.08,19.0
9507866_21_04,9507866,21,91.7,19.0
9507866_21_05,9507866,21,94.32,19.0
9507866_21_06,9507866,21,96.94,19.0
9507866_21_07,9507866,21,99.56,19.0
9507866_21_08,9507866,21,102.17,19.0
9507866_21_09,9507866,21,104.79,19.0
9507866_21_10,9507866,21,107.41,19.0
9507866_21_11,9507866,21,110.03,19.0
9507866_21_12,9507866,21,112.65,19.0
9507866_21_13,9507866,21,115.27,4.9
9507866_21_15,9507866,21,1000.0,40.4
9507866_22_01,9507866,22,1.0,165.0
9507866_22_02,9507866,22,86.47,19.0
9507866_22_03,9507866,22,89.08,19.0
9507866_22_04,9507866,22,91.7,19.0
9507866_22_05,9507866,22,94.32,19.0
9507866_22_06,9507866,22,96.94,19.0
9507866_22_07,9507866,22,99.56,19.0
9507866_22_08,9507866,22,102.17,19.0
9507866_22_09,9507866,22,104.79,19.0
9507866_22_10,9507866,22,107.41,19.0
9507866_22_11,9507866,22,110.03,19.0
9507866_22_12,9507866,22,112.65,19.0
9507866_22_13,9507866,22,115.27,5.9
9507866_22_15,9507866,22,1000.0,39.4
9507866_23_01,9507866,23,1.0,50.0
9507866_23_15,9507866,23,1000.0,369.3
9507866_24_15,9507866,24,1000.0,419.3
9507867_01_15,9507867,1,1000.0,421.0
9507867_02_15,9507867,2,1000.0,421.0
9507867_03_15,9507867,3,1000.0,421.0
9507867_04_15,9507867,4,1000.0,421.0
9507867_05_15,9507867,5,1000.0,421.0
9507867_06_15,9507867,6,1000.0,421.0
9507867_07_15,9507867,7,1000.0,421.0
9507867_08_15,9507867,8,1000.0,421.0
9507867_09_15,9507867,9,1000.0,421.0
9507867_10_15,9507867,10,1000.0,421.0
9507867_11_15,9507867,11,1000.0,421.0
9507867_12_15,9507867,12,1000.0,421.0
9507867_13_15,9507867,13,1000.0,421.0
9507867_14_15,9507867,14,1000.0,421.0
9507867_15_15,9507867,15,1000.0,421.0
9507867_16_15,9507867,16,1000.0,421.0
9507867_17_15,9507867,17,1000.0,421.0
9507867_18_15,9507867,18,1000.0,421.0
9507867_19_01,9507867,19,1.0,32.1
9507867_19_15,9507867,19,1000.0,388.9
9507867_20_01,9507867,20,1.0,165.0
9507867_20_02,9507867,20,96.7,15.3
9507867_20_15,9507867,20,1000.0,240.7
9507867_21_01,9507867,21,1.0,165.0
9507867_21_02,9507867,21,96.7,19.2
9507867_21_03,9507867,21,98.3,19.2
9507867_21_04,9507867,21,99.91,19.2
9507867_21_05,9507867,21,101.51,19.2
9507867_21_06,9507867,21,103.11,19.2
9507867_21_07,9507867,21,104.71,19.2
9507867_21_08,9507867,21,106.31,19.2
9507867_21_09,9507867,21,107.91,19.2
9507867_21_10,9507867,21,109.51,19.2
9507867_21_11,9507867,21,111.11,19.2
9507867_21_12,9507867,21,112.71,19.2
9507867_21_13,9507867,21,114.31,19.2
9507867_21_14,9507867,21,115.95,2.7
9507867_21_15,9507867,21,1000.0,22.9
9507867_22_01,9507867,22,1.0,165.0
9507867_22_02,9507867,22,96.7,19.2
9507867_22_03,9507867,22,98.3,19.2
9507867_22_04,9507867,22,99.91,19.2
9507867_22_05,9507867,22,101.51,19.2
9507867_22_06,9507867,22,103.11,19.2
9507867_22_07,9507867,22,104.71,19.2
9507867_22_08,9507867,22,106.31,19.2
9507867_22_09,9507867,22,107.91,19.2
9507867_22_10,9507867,22,109.51,19.2
9507867_22_11,9507867,22,111.11,19.2
9507867_22_12,9507867,22,112.71,19.2
9507867_22_13,9507867,22,114.31,19.2
9507867_22_14,9507867,22,115.95,5.2
9507867_22_15,9507867,22,1000.0,20.4
9507867_23_01,9507867,23,1.0,50.0
9507867_23_15,9507867,23,1000.0,371.0
9507867_24_15,9507867,24,1000.0,421.0
9507869_01_15,9507869,1,1000.0,395.6
9507869_02_15,9507869,2,1000.0,395.6
9507869_03_15,9507869,3,1000.0,395.6
9507869_04_15,9507869,4,1000.0,395.6
9507869_05_15,9507869,5,1000.0,395.6
9507869_06_15,9507869,6,1000.0,395.6
9507869_07_15,9507869,7,1000.0,395.6
9507869_08_15,9507869,8,1000.0,395.6
9507869_09_15,9507869,9,1000.0,395.6
9507869_10_15,9507869,10,1000.0,395.6
9507869_11_15,9507869,11,1000.0,395.6
9507869_12_15,9507869,12,1000.0,395.6
9507869_13_15,9507869,13,1000.0,395.6
9507869_14_15,9507869,14,1000.0,395.6
9507869_15_15,9507869,15,1000.0,395.6
9507869_16_15,9507869,16,1000.0,395.6
9507869_17_15,9507869,17,1000.0,395.6
9507869_18_15,9507869,18,1000.0,395.6
9507869_19_01,9507869,19,1.0,4.2
9507869_19_15,9507869,19,1000.0,391.4
9507869_20_01,9507869,20,1.0,150.3
9507869_20_02,9507869,20,93.07,17.7
9507869_20_15,9507869,20,1000.0,227.6
9507869_21_01,9507869,21,1.0,150.3
9507869_21_02,9507869,21,93.07,18.3
9507869_21_03,9507869,21,94.78,18.3
9507869_21_04,9507869,21,96.5,18.3
9507869_21_05,9507869,21,98.21,18.3
9507869_21_06,9507869,21,99.93,18.3
9507869_21_07,9507869,21,101.64,18.3
9507869_21_08,9507869,21,103.36,18.3
9507869_21_09,9507869,21,105.07,18.3
9507869_21_10,9507869,21,106.78,18.3
9507869_21_11,9507869,21,108.5,18.3
9507869_21_12,9507869,21,110.21,6.7
9507869_21_15,9507869,21,1000.0,55.6
9507869_22_01,9507869,22,1.0,150.3
9507869_22_02,9507869,22,93.07,18.3
9507869_22_03,9507869,22,94.78,18.3
9507869_22_04,9507869,22,96.5,18.3
9507869_22_05,9507869,22,98.21,18.3
9507869_22_06,9507869,22,99.93,18.3
9507869_22_07,9507869,22,101.64,18.3
9507869_22_08,9507869,22,103.36,18.3
9507869_22_09,9507869,22,105.07,18.3
9507869_22_10,9507869,22,106.78,18.3
9507869_22_11,9507869,22,108.5,18.3
9507869_22_12,9507869,22,110.21,6.7
9507869_22_15,9507869,22,1000.0,55.6
9507869_23_01,9507869,23,1.0,50.0
9507869_23_15,9507869,23,1000.0,345.6
9507869_24_15,9507869,24,1000.0,395.6
9507870_01_15,9507870,1,1000.0,397.8
9507870_02_15,9507870,2,1000.0,397.8
9507870_03_15,9507870,3,1000.0,397.8
9507870_04_15,9507870,4,1000.0,397.8
9507870_05_15,9507870,5,1000.0,397.8
9507870_06_15,9507870,6,1000.0,397.8
9507870_07_15,9507870,7,1000.0,397.8
9507870_08_15,9507870,8,1000.0,397.8
9507870_09_15,9507870,9,1000.0,397.8
9507870_10_15,9507870,10,1000.0,397.8
9507870_11_15,9507870,11,1000.0,397.8
9507870_12_15,9507870,12,1000.0,397.8
9507870_13_15,9507870,13,1000.0,397.8
9507870_14_15,9507870,14,1000.0,397.8
9507870_15_01,9507870,15,1.0,26.7
9507870_15_15,9507870,15,1000.0,371.1
9507870_16_01,9507870,16,1.0,74.0
9507870_16_15,9507870,16,1000.0,323.8
9507870_17_01,9507870,17,1.0,75.1
9507870_17_15,9507870,17,1000.0,322.7
9507870_18_01,9507870,18,1.0,75.6
9507870_18_15,9507870,18,1000.0,322.2
9507870_19_01,9507870,19,1.0,189.5
9507870_19_15,9507870,19,1000.0,208.3
9507870_20_01,9507870,20,1.0,189.5
9507870_20_15,9507870,20,1000.0,208.3
9507870_21_01,9507870,21,1.0,190.0
9507870_21_02,9507870,21,95.16,15.4
9507870_21_03,9507870,21,96.5,15.4
9507870_21_04,9507870,21,97.85,15.4
9507870_21_05,9507870,21,99.2,15.4
9507870_21_06,9507870,21,100.55,15.4
9507870_21_07,9507870,21,101.89,15.4
9507870_21_08,9507870,21,103.24,15.4
9507870_21_09,9507870,21,104.59,15.4
9507870_21_10,9507870,21,105.94,15.4
9507870_21_11,9507870,21,107.28,11.4
9507870_21_15,9507870,21,1000.0,57.8
9507870_22_01,9507870,22,1.0,190.0
9507870_22_02,9507870,22,95.16,15.4
9507870_22_03,9507870,22,96.5,15.4
9507870_22_04,9507870,22,97.85,15.4
9507870_22_05,9507870,22,99.2,15.4
9507870_22_06,9507870,22,100.55,15.4
9507870_22_07,9507870,22,101.89,15.4
9507870_22_08,9507870,22,103.24,15.4
9507870_22_09,9507870,22,104.59,15.4
9507870_22_10,9507870,22,105.94,15.4
9507870_22_11,9507870,22,107.28,11.4
9507870_22_15,9507870,22,1000.0,57.8
9507870_23_01,9507870,23,1.0,50.0
9507870_23_15,9507870,23,1000.0,347.8
9507870_24_15,9507870,24,1000.0,397.8
9507872_01_15,9507872,1,1000.0,444.5
9507872_02_15,9507872,2,1000.0,444.5
9507872_03_15,9507872,3,1000.0,444.5
9507872_04_15,9507872,4,1000.0,444.5
9507872_05_15,9507872,5,1000.0,444.5
9507872_06_15,9507872,6,1000.0,444.5
9507872_07_15,9507872,7,1000.0,444.5
9507872_08_15,9507872,8,1000.0,444.5
9507872_09_15,9507872,9,1000.0,444.5
9507872_10_15,9507872,10,1000.0,444.5
9507872_11_15,9507872,11,1000.0,444.5
9507872_12_15,9507872,12,1000.0,444.5
9507872_13_15,9507872,13,1000.0,444.5
9507872_14_15,9507872,14,1000.0,444.5
9507872_15_15,9507872,15,1000.0,444.5
9507872_16_15,9507872,16,1000.0,444.5
9507872_17_15,9507872,17,1000.0,444.5
9507872_18_15,9507872,18,1000.0,444.5
9507872_19_01,9507872,19,1.0,25.9
9507872_19_15,9507872,19,1000.0,418.6
9507872_20_01,9507872,20,1.0,170.0
9507872_20_02,9507872,20,97.68,10.2
9507872_20_15,9507872,20,1000.0,264.3
9507872_21_01,9507872,21,1.0,170.0
9507872_21_02,9507872,21,97.68,20.1
9507872_21_03,9507872,21,98.47,20.1
9507872_21_04,9507872,21,99.26,20.1
9507872_21_05,9507872,21,100.05,20.1
9507872_21_06,9507872,21,100.84,20.1
9507872_21_07,9507872,21,101.63,20.1
9507872_21_08,9507872,21,102.42,20.1
9507872_21_09,9507872,21,103.21,20.1
9507872_21_10,9507872,21,104.0,20.1
9507872_21_11,9507872,21,104.79,20.1
9507872_21_12,9507872,21,105.58,20.1
9507872_21_13,9507872,21,106.38,20.1
9507872_21_14,9507872,21,107.17,3.2
9507872_21_15,9507872,21,1000.0,30.1
9507872_22_01,9507872,22,1.0,170.0
9507872_22_02,9507872,22,97.68,20.1
9507872_22_03,9507872,22,98.47,20.1
9507872_22_04,9507872,22,99.26,20.1
9507872_22_05,9507872,22,100.05,20.1
9507872_22_06,9507872,22,100.84,20.1
9507872_22_07,9507872,22,101.63,20.1
9507872_22_08,9507872,22,102.42,20.1
9507872_22_09,9507872,22,103.21,20.1
9507872_22_10,9507872,22,104.0,20.1
9507872_22_11,9507872,22,104.79,20.1
9507872_22_12,9507872,22,105.58,20.1
9507872_22_13,9507872,22,106.38,20.1
9507872_22_14,9507872,22,107.17,3.4
9507872_22_15,9507872,22,1000.0,29.9
9507872_23_01,9507872,23,1.0,50.0
9507872_23_15,9507872,23,1000.0,394.5
9507872_24_15,9507872,24,1000.0,444.5
9507874_01_15,9507874,1,1000.0,417.3
9507874_02_15,9507874,2,1000.0,417.3
9507874_03_15,9507874,3,1000.0,417.3
9507874_04_15,9507874,4,1000.0,417.3
9507874_05_15,9507874,5,1000.0,417.3
9507874_06_15,9507874,6,1000.0,417.3
9507874_07_15,9507874,7,1000.0,417.3
9507874_08_15,9507874,8,1000.0,417.3
9507874_09_15,9507874,9,1000.0,417.3
9507874_10_15,9507874,10,1000.0,417.3
9507874_11_15,9507874,11,1000.0,417.3
9507874_12_15,9507874,12,1000.0,417.3
9507874_13_15,9507874,13,1000.0,417.3
9507874_14_15,9507874,14,1000.0,417.3
9507874_15_15,9507874,15,1000.0,417.3
9507874_16_01,9507874,16,1.0,52.0
9507874_16_15,9507874,16,1000.0,365.3
9507874_17_01,9507874,17,1.0,155.0
9507874_17_02,9507874,17,89.49,19.5
9507874_17_03,9507874,17,92.0,5.4
9507874_17_15,9507874,17,1000.0,237.4
9507874_18_01,9507874,18,1.0,155.0
9507874_18_02,9507874,18,89.49,19.5
9507874_18_03,9507874,18,92.0,19.5
9507874_18_04,9507874,18,94.51,19.5
9507874_18_05,9507874,18,97.02,19.5
9507874_18_06,9507874,18,99.53,19.5
9507874_18_07,9507874,18,102.04,19.5
9507874_18_08,9507874,18,104.55,19.5
9507874_18_09,9507874,18,107.06,19.5
9507874_18_10,9507874,18,109.57,19.5
9507874_18_11,9507874,18,112.08,19.5
9507874_18_12,9507874,18,114.59,19.5
9507874_18_13,9507874,18,117.1,19.5
9507874_18_14,9507874,18,119.69,20.7
9507874_18_15,9507874,18,1000.0,7.6
9507874_19_01,9507874,19,1.0,107.3
9507874_19_15,9507874,19,1000.0,310.0
9507874_20_01,9507874,20,1.0,155.0
9507874_20_02,9507874,20,89.49,19.5
9507874_20_03,9507874,20,92.0,19.5
9507874_20_04,9507874,20,94.51,8.1
9507874_20_15,9507874,20,1000.0,215.2
9507874_21_01,9507874,21,1.0,155.0
9507874_21_02,9507874,21,89.49,19.5
9507874_21_03,9507874,21,92.0,19.5
9507874_21_04,9507874,21,94.51,19.5
9507874_21_05,9507874,21,97.02,19.5
9507874_21_06,9507874,21,99.53,19.5
9507874_21_07,9507874,21,102.04,19.5
9507874_21_08,9507874,21,104.55,19.5
9507874_21_09,9507874,21,107.06,19.5
9507874_21_10,9507874,21,109.57,19.5
9507874_21_11,9507874,21,112.08,19.5
9507874_21_12,9507874,21,114.59,19.5
9507874_21_13,9507874,21,117.1,19.5
9507874_21_14,9507874,21,119.69,3.2
9507874_21_15,9507874,21,1000.0,25.1
9507874_22_01,9507874,22,1.0,155.0
9507874_22_02,9507874,22,89.49,19.5
9507874_22_03,9507874,22,92.0,19.5
9507874_22_04,9507874,22,94.51,19.5
9507874_22_05,9507874,22,97.02,19.5
9507874_22_06,9507874,22,99.53,19.5
9507874_22_07,9507874,22,102.04,19.5
9507874_22_08,9507874,22,104.55,19.5
9507874_22_09,9507874,22,107.06,19.5
9507874_22_10,9507874,22,109.57,19.5
9507874_22_11,9507874,22,112.08,19.5
9507874_22_12,9507874,22,114.59,19.5
9507874_22_13,9507874,22,117.1,19.5
9507874_22_14,9507874,22,119.69,3.5
9507874_22_15,9507874,22,1000.0,24.8
9507874_23_01,9507874,23,1.0,50.0
9507874_23_15,9507874,23,1000.0,367.3
9507874_24_15,9507874,24,1000.0,417.3
9507875_01_01,9507875,1,1.0,1.0
9507875_01_15,9507875,1,1000.0,418.6
9507875_02_15,9507875,2,1000.0,419.6
9507875_03_15,9507875,3,1000.0,419.6
9507875_04_15,9507875,4,1000.0,419.6
9507875_05_15,9507875,5,1000.0,419.6
9507875_06_15,9507875,6,1000.0,419.6
9507875_07_15,9507875,7,1000.0,419.6
9507875_08_15,9507875,8,1000.0,419.6
9507875_09_15,9507875,9,1000.0,419.6
9507875_10_15,9507875,10,1000.0,419.6
9507875_11_15,9507875,11,1000.0,419.6
9507875_12_15,9507875,12,1000.0,419.6
9507875_13_15,9507875,13,1000.0,419.6
9507875_14_15,9507875,14,1000.0,419.6
9507875_15_15,9507875,15,1000.0,419.6
9507875_16_15,9507875,16,1000.0,419.6
9507875_17_15,9507875,17,1000.0,419.6
9507875_18_15,9507875,18,1000.0,419.6
9507875_19_01,9507875,19,1.0,33.2
9507875_19_15,9507875,19,1000.0,386.4
9507875_20_01,9507875,20,1.0,155.0
9507875_20_02,9507875,20,91.4,19.7
9507875_20_03,9507875,20,93.2,3.3
9507875_20_15,9507875,20,1000.0,241.6
9507875_21_01,9507875,21,1.0,155.0
9507875_21_02,9507875,21,91.4,19.7
9507875_21_03,9507875,21,93.2,19.7
9507875_21_04,9507875,21,95.01,19.7
9507875_21_05,9507875,21,96.81,19.7
9507875_21_06,9507875,21,98.61,19.7
9507875_21_07,9507875,21,100.42,19.7
9507875_21_08,9507875,21,102.22,19.7
9507875_21_09,9507875,21,104.02,19.7
9507875_21_10,9507875,21,105.83,19.7
9507875_21_11,9507875,21,107.63,19.7
9507875_21_12,9507875,21,109.43,19.7
9507875_21_13,9507875,21,111.23,19.7
9507875_21_14,9507875,21,113.07,1.2
9507875_21_15,9507875,21,1000.0,27.0
9507875_22_01,9507875,22,1.0,155.0
9507875_22_02,9507875,22,91.4,19.7
9507875_22_03,9507875,22,93.2,19.7
9507875_22_04,9507875,22,95.01,19.7
9507875_22_05,9507875,22,96.81,19.7
9507875_22_06,9507875,22,98.61,19.7
9507875_22_07,9507875,22,100.42,19.7
9507875_22_08,9507875,22,102.22,19.7
9507875_22_09,9507875,22,104.02,19.7
9507875_22_10,9507875,22,105.83,19.7
9507875_22_11,9507875,22,107.63,19.7
9507875_22_12,9507875,22,109.43,19.7
9507875_22_13,9507875,22,111.23,19.7
9507875_22_14,9507875,22,113.07,1.5
9507875_22_15,9507875,22,1000.0,26.7
9507875_23_01,9507875,23,1.0,50.0
9507875_23_15,9507875,23,1000.0,369.6
9507875_24_15,9507875,24,1000.0,419.6
9507876_01_15,9507876,1,1000.0,418.6
9507876_02_15,9507876,2,1000.0,418.6
9507876_03_15,9507876,3,1000.0,418.6
9507876_04_15,9507876,4,1000.0,418.6
9507876_05_15,9507876,5,1000.0,418.6
9507876_06_15,9507876,6,1000.0,418.6
9507876_07_15,9507876,7,1000.0,418.6
9507876_08_15,9507876,8,1000.0,418.6
9507876_09_15,9507876,9,1000.0,418.6
9507876_10_15,9507876,10,1000.0,418.6
9507876_11_15,9507876,11,1000.0,418.6
9507876_12_15,9507876,12,1000.0,418.6
9507876_13_15,9507876,13,1000.0,418.6
9507876_14_15,9507876,14,1000.0,418.6
9507876_15_15,9507876,15,1000.0,418.6
9507876_16_15,9507876,16,1000.0,418.6
9507876_17_15,9507876,17,1000.0,418.6
9507876_18_15,9507876,18,1000.0,418.6
9507876_19_01,9507876,19,1.0,42.0
9507876_19_15,9507876,19,1000.0,376.6
9507876_20_01,9507876,20,1.0,160.0
9507876_20_02,9507876,20,99.92,19.2
9507876_20_03,9507876,20,100.66,9.2
9507876_20_15,9507876,20,1000.0,230.2
9507876_21_01,9507876,21,1.0,160.0
9507876_21_02,9507876,21,99.92,19.2
9507876_21_03,9507876,21,100.66,19.2
9507876_21_04,9507876,21,101.4,19.2
9507876_21_05,9507876,21,102.15,19.2
9507876_21_06,9507876,21,102.89,19.2
9507876_21_07,9507876,21,103.64,19.2
9507876_21_08,9507876,21,104.38,19.2
9507876_21_09,9507876,21,105.13,19.2
9507876_21_10,9507876,21,105.87,19.2
9507876_21_11,9507876,21,106.61,19.2
9507876_21_12,9507876,21,107.36,19.2
9507876_21_13,9507876,21,108.1,19.2
9507876_21_14,9507876,21,108.87,9.3
9507876_21_15,9507876,21,1000.0,18.9
9507876_22_01,9507876,22,1.0,160.0
9507876_22_02,9507876,22,99.92,19.2
9507876_22_03,9507876,22,100.66,19.2
9507876_22_04,9507876,22,101.4,19.2
9507876_22_05,9507876,22,102.15,19.2
9507876_22_06,9507876,22,102.89,19.2
9507876_22_07,9507876,22,103.64,19.2
9507876_22_08,9507876,22,104.38,19.2
9507876_22_09,9507876,22,105.13,19.2
9507876_22_10,9507876,22,105.87,19.2
9507876_22_11,9507876,22,106.61,19.2
9507876_22_12,9507876,22,107.36,19.2
9507876_22_13,9507876,22,108.1,19.2
9507876_22_14,9507876,22,108.87,9.4
9507876_22_15,9507876,22,1000.0,18.8
9507876_23_01,9507876,23,1.0,50.0
9507876_23_15,9507876,23,1000.0,368.6
9507876_24_15,9507876,24,1000.0,418.6
9507877_01_01,9507877,1,1.0,1.0
9507877_01_15,9507877,1,1000.0,396.4
9507877_02_15,9507877,2,1000.0,397.4
9507877_03_15,9507877,3,1000.0,397.4
9507877_04_15,9507877,4,1000.0,397.4
9507877_05_15,9507877,5,1000.0,397.4
9507877_06_15,9507877,6,1000.0,397.4
9507877_07_15,9507877,7,1000.0,397.4
9507877_08_15,9507877,8,1000.0,397.4
9507877_09_15,9507877,9,1000.0,397.4
9507877_10_15,9507877,10,1000.0,397.4
9507877_11_15,9507877,11,1000.0,397.4
9507877_12_15,9507877,12,1000.0,397.4
9507877_13_15,9507877,13,1000.0,397.4
9507877_14_15,9507877,14,1000.0,397.4
9507877_15_15,9507877,15,1000.0,397.4
9507877_16_15,9507877,16,1000.0,397.4
9507877_17_15,9507877,17,1000.0,397.4
9507877_18_15,9507877,18,1000.0,397.4
9507877_19_01,9507877,19,1.0,2.2
9507877_19_15,9507877,19,1000.0,395.2
9507877_20_01,9507877,20,1.0,134.0
9507877_20_02,9507877,20,93.79,11.5
9507877_20_15,9507877,20,1000.0,251.9
9507877_21_01,9507877,21,1.0,134.0
9507877_21_02,9507877,21,93.79,19.7
9507877_21_03,9507877,21,95.0,19.7
9507877_21_04,9507877,21,96.2,19.7
9507877_21_05,9507877,21,97.41,19.7
9507877_21_06,9507877,21,98.61,19.7
9507877_21_07,9507877,21,99.82,19.7
