id,step_orders,fixed_term,condition,load_gradient,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MAP7,MAP8,MAP9,MAP10,MAP11,MAP12,MAP13,MAP14,MAP15,MAP16,MAP17,MAP18,MAP19,MAP20,MAP21,MAP22,MAP23,MAP24
s54MAP,"['s54t1l1', 's54t2l1', 's54t3l1', 's54t4l1', 's54t5l1', 's54t6l1', 's54t7l1', 's54t8l1', 's54t9l1', 's54t10l1', 's54t11l1', 's54t12l1', 's54t13l1', 's54t14l1', 's54t15l1', 's54t16l1', 's54t17l1', 's54t18l1', 's54t19l1', 's54t20l1', 's54t21l1', 's54t22l1', 's54t23l1', 's54t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s58MAP,"['s58min_prod_t1', 's58t1l1', 's58min_prod_t2', 's58t2l1', 's58min_prod_t3', 's58t3l1', 's58min_prod_t4', 's58t4l1', 's58min_prod_t5', 's58t5l1', 's58min_prod_t6', 's58t6l1', 's58min_prod_t7', 's58t7l1', 's58min_prod_t8', 's58t8l1', 's58min_prod_t9', 's58t9l1', 's58min_prod_t10', 's58t10l1', 's58min_prod_t11', 's58t11l1', 's58min_prod_t12', 's58t12l1', 's58min_prod_t13', 's58t13l1', 's58min_prod_t14', 's58t14l1', 's58min_prod_t15', 's58t15l1', 's58min_prod_t16', 's58t16l1', 's58min_prod_t17', 's58t17l1', 's58min_prod_t18', 's58t18l1', 's58min_prod_t19', 's58t19l1', 's58min_prod_t20', 's58t20l1', 's58min_prod_t21', 's58t21l1', 's58min_prod_t22', 's58t22l1', 's58min_prod_t23', 's58t23l1', 's58min_prod_t24', 's58t24l1']",0,MIC,,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004,222.52000000000004
s59MAP,"['s59t1l1', 's59t2l1', 's59t3l1', 's59t4l1', 's59t5l1', 's59t6l1', 's59t7l1', 's59t8l1', 's59t9l1', 's59t10l1', 's59t11l1', 's59t12l1', 's59t13l1', 's59t14l1', 's59t15l1', 's59t16l1', 's59t17l1', 's59t18l1', 's59t19l1', 's59t20l1', 's59t21l1', 's59t22l1', 's59t23l1', 's59t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s63MAP,"['s63min_prod_t1', 's63t1l1', 's63min_prod_t2', 's63t2l1', 's63min_prod_t3', 's63t3l1', 's63min_prod_t4', 's63t4l1', 's63min_prod_t5', 's63t5l1', 's63min_prod_t6', 's63t6l1', 's63min_prod_t7', 's63t7l1', 's63min_prod_t8', 's63t8l1', 's63min_prod_t9', 's63t9l1', 's63min_prod_t10', 's63t10l1', 's63min_prod_t11', 's63t11l1', 's63min_prod_t12', 's63t12l1', 's63min_prod_t13', 's63t13l1', 's63min_prod_t14', 's63t14l1', 's63min_prod_t15', 's63t15l1', 's63min_prod_t16', 's63t16l1', 's63min_prod_t17', 's63t17l1', 's63min_prod_t18', 's63t18l1', 's63min_prod_t19', 's63t19l1', 's63min_prod_t20', 's63t20l1', 's63min_prod_t21', 's63t21l1', 's63min_prod_t22', 's63t22l1', 's63min_prod_t23', 's63t23l1', 's63min_prod_t24', 's63t24l1']",0,MIC,,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2
s64MAP,"['s64t1l1', 's64t2l1', 's64t3l1', 's64t4l1', 's64t5l1', 's64t6l1', 's64t7l1', 's64t8l1', 's64t9l1', 's64t10l1', 's64t11l1', 's64t12l1', 's64t13l1', 's64t14l1', 's64t15l1', 's64t16l1', 's64t17l1', 's64t18l1', 's64t19l1', 's64t20l1', 's64t21l1', 's64t22l1', 's64t23l1', 's64t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s70MAP,"['s70min_prod_t1', 's70t1l1', 's70min_prod_t2', 's70t2l1', 's70min_prod_t3', 's70t3l1', 's70min_prod_t4', 's70t4l1', 's70min_prod_t5', 's70t5l1', 's70min_prod_t6', 's70t6l1', 's70min_prod_t7', 's70t7l1', 's70min_prod_t8', 's70t8l1', 's70min_prod_t9', 's70t9l1', 's70min_prod_t10', 's70t10l1', 's70min_prod_t11', 's70t11l1', 's70min_prod_t12', 's70t12l1', 's70min_prod_t13', 's70t13l1', 's70min_prod_t14', 's70t14l1', 's70min_prod_t15', 's70t15l1', 's70min_prod_t16', 's70t16l1', 's70min_prod_t17', 's70t17l1', 's70min_prod_t18', 's70t18l1', 's70min_prod_t19', 's70t19l1', 's70min_prod_t20', 's70t20l1', 's70min_prod_t21', 's70t21l1', 's70min_prod_t22', 's70t22l1', 's70min_prod_t23', 's70t23l1', 's70min_prod_t24', 's70t24l1']",0,MIC,,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001,377.2000000000001
s71MAP,"['s71t1l1', 's71t2l1', 's71t3l1', 's71t4l1', 's71t5l1', 's71t6l1', 's71t7l1', 's71t8l1', 's71t9l1', 's71t10l1', 's71t11l1', 's71t12l1', 's71t13l1', 's71t14l1', 's71t15l1', 's71t16l1', 's71t17l1', 's71t18l1', 's71t19l1', 's71t20l1', 's71t21l1', 's71t22l1', 's71t23l1', 's71t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s76MAP,"['s76t1l1', 's76t2l1', 's76t3l1', 's76t4l1', 's76t5l1', 's76t6l1', 's76t7l1', 's76t8l1', 's76t9l1', 's76t10l1', 's76t11l1', 's76t12l1', 's76t13l1', 's76t14l1', 's76t15l1', 's76t16l1', 's76t17l1', 's76t18l1', 's76t19l1', 's76t20l1', 's76t21l1', 's76t22l1', 's76t23l1', 's76t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s80MAP,"['s80min_prod_t1', 's80t1l1', 's80min_prod_t2', 's80t2l1', 's80min_prod_t3', 's80t3l1', 's80min_prod_t4', 's80t4l1', 's80min_prod_t5', 's80t5l1', 's80min_prod_t6', 's80t6l1', 's80min_prod_t7', 's80t7l1', 's80min_prod_t8', 's80t8l1', 's80min_prod_t9', 's80t9l1', 's80min_prod_t10', 's80t10l1', 's80min_prod_t11', 's80t11l1', 's80min_prod_t12', 's80t12l1', 's80min_prod_t13', 's80t13l1', 's80min_prod_t14', 's80t14l1', 's80min_prod_t15', 's80t15l1', 's80min_prod_t16', 's80t16l1', 's80min_prod_t17', 's80t17l1', 's80min_prod_t18', 's80t18l1', 's80min_prod_t19', 's80t19l1', 's80min_prod_t20', 's80t20l1', 's80min_prod_t21', 's80t21l1', 's80min_prod_t22', 's80t22l1', 's80min_prod_t23', 's80t23l1', 's80min_prod_t24', 's80t24l1']",0,MIC,,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904,98.904
s81MAP,"['s81t1l1', 's81t2l1', 's81t3l1', 's81t4l1', 's81t5l1', 's81t6l1', 's81t7l1', 's81t8l1', 's81t9l1', 's81t10l1', 's81t11l1', 's81t12l1', 's81t13l1', 's81t14l1', 's81t15l1', 's81t16l1', 's81t17l1', 's81t18l1', 's81t19l1', 's81t20l1', 's81t21l1', 's81t22l1', 's81t23l1', 's81t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s86MAP,"['s86min_prod_t1', 's86t1l1', 's86min_prod_t2', 's86t2l1', 's86min_prod_t3', 's86t3l1', 's86min_prod_t4', 's86t4l1', 's86min_prod_t5', 's86t5l1', 's86min_prod_t6', 's86t6l1', 's86min_prod_t7', 's86t7l1', 's86min_prod_t8', 's86t8l1', 's86min_prod_t9', 's86t9l1', 's86min_prod_t10', 's86t10l1', 's86min_prod_t11', 's86t11l1', 's86min_prod_t12', 's86t12l1', 's86min_prod_t13', 's86t13l1', 's86min_prod_t14', 's86t14l1', 's86min_prod_t15', 's86t15l1', 's86min_prod_t16', 's86t16l1', 's86min_prod_t17', 's86t17l1', 's86min_prod_t18', 's86t18l1', 's86min_prod_t19', 's86t19l1', 's86min_prod_t20', 's86t20l1', 's86min_prod_t21', 's86t21l1', 's86min_prod_t22', 's86t22l1', 's86min_prod_t23', 's86t23l1', 's86min_prod_t24', 's86t24l1']",0,MIC,,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758,1046.2758
s87MAP,"['s87t1l1', 's87t2l1', 's87t3l1', 's87t4l1', 's87t5l1', 's87t6l1', 's87t7l1', 's87t8l1', 's87t9l1', 's87t10l1', 's87t11l1', 's87t12l1', 's87t13l1', 's87t14l1', 's87t15l1', 's87t16l1', 's87t17l1', 's87t18l1', 's87t19l1', 's87t20l1', 's87t21l1', 's87t22l1', 's87t23l1', 's87t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s90MAP,"['s90t1l1', 's90t2l1', 's90t3l1', 's90t4l1', 's90t5l1', 's90t6l1', 's90t7l1', 's90t8l1', 's90t9l1', 's90t10l1', 's90t11l1', 's90t12l1', 's90t13l1', 's90t14l1', 's90t15l1', 's90t16l1', 's90t17l1', 's90t18l1', 's90t19l1', 's90t20l1', 's90t21l1', 's90t22l1', 's90t23l1', 's90t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s94MAP,"['s94min_prod_t1', 's94t1l1', 's94min_prod_t2', 's94t2l1', 's94min_prod_t3', 's94t3l1', 's94min_prod_t4', 's94t4l1', 's94min_prod_t5', 's94t5l1', 's94min_prod_t6', 's94t6l1', 's94min_prod_t7', 's94t7l1', 's94min_prod_t8', 's94t8l1', 's94min_prod_t9', 's94t9l1', 's94min_prod_t10', 's94t10l1', 's94min_prod_t11', 's94t11l1', 's94min_prod_t12', 's94t12l1', 's94min_prod_t13', 's94t13l1', 's94min_prod_t14', 's94t14l1', 's94min_prod_t15', 's94t15l1', 's94min_prod_t16', 's94t16l1', 's94min_prod_t17', 's94t17l1', 's94min_prod_t18', 's94t18l1', 's94min_prod_t19', 's94t19l1', 's94min_prod_t20', 's94t20l1', 's94min_prod_t21', 's94t21l1', 's94min_prod_t22', 's94t22l1', 's94min_prod_t23', 's94t23l1', 's94min_prod_t24', 's94t24l1']",0,MIC,,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38,158.38
s95MAP,"['s95t1l1', 's95t2l1', 's95t3l1', 's95t4l1', 's95t5l1', 's95t6l1', 's95t7l1', 's95t8l1', 's95t9l1', 's95t10l1', 's95t11l1', 's95t12l1', 's95t13l1', 's95t14l1', 's95t15l1', 's95t16l1', 's95t17l1', 's95t18l1', 's95t19l1', 's95t20l1', 's95t21l1', 's95t22l1', 's95t23l1', 's95t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s100MAP,"['s100min_prod_t1', 's100t1l1', 's100min_prod_t2', 's100t2l1', 's100min_prod_t3', 's100t3l1', 's100min_prod_t4', 's100t4l1', 's100min_prod_t5', 's100t5l1', 's100min_prod_t6', 's100t6l1', 's100min_prod_t7', 's100t7l1', 's100min_prod_t8', 's100t8l1', 's100min_prod_t9', 's100t9l1', 's100min_prod_t10', 's100t10l1', 's100min_prod_t11', 's100t11l1', 's100min_prod_t12', 's100t12l1', 's100min_prod_t13', 's100t13l1', 's100min_prod_t14', 's100t14l1', 's100min_prod_t15', 's100t15l1', 's100min_prod_t16', 's100t16l1', 's100min_prod_t17', 's100t17l1', 's100min_prod_t18', 's100t18l1', 's100min_prod_t19', 's100t19l1', 's100min_prod_t20', 's100t20l1', 's100min_prod_t21', 's100t21l1', 's100min_prod_t22', 's100t22l1', 's100min_prod_t23', 's100t23l1', 's100min_prod_t24', 's100t24l1']",0,MIC,,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44
s101MAP,"['s101t1l1', 's101t2l1', 's101t3l1', 's101t4l1', 's101t5l1', 's101t6l1', 's101t7l1', 's101t8l1', 's101t9l1', 's101t10l1', 's101t11l1', 's101t12l1', 's101t13l1', 's101t14l1', 's101t15l1', 's101t16l1', 's101t17l1', 's101t18l1', 's101t19l1', 's101t20l1', 's101t21l1', 's101t22l1', 's101t23l1', 's101t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s105MAP,"['s105min_prod_t1', 's105t1l1', 's105min_prod_t2', 's105t2l1', 's105min_prod_t3', 's105t3l1', 's105min_prod_t4', 's105t4l1', 's105min_prod_t5', 's105t5l1', 's105min_prod_t6', 's105t6l1', 's105min_prod_t7', 's105t7l1', 's105min_prod_t8', 's105t8l1', 's105min_prod_t9', 's105t9l1', 's105min_prod_t10', 's105t10l1', 's105min_prod_t11', 's105t11l1', 's105min_prod_t12', 's105t12l1', 's105min_prod_t13', 's105t13l1', 's105min_prod_t14', 's105t14l1', 's105min_prod_t15', 's105t15l1', 's105min_prod_t16', 's105t16l1', 's105min_prod_t17', 's105t17l1', 's105min_prod_t18', 's105t18l1', 's105min_prod_t19', 's105t19l1', 's105min_prod_t20', 's105t20l1', 's105min_prod_t21', 's105t21l1', 's105min_prod_t22', 's105t22l1', 's105min_prod_t23', 's105t23l1', 's105min_prod_t24', 's105t24l1']",0,MIC,,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52,421.52
s106MAP,"['s106t1l1', 's106t2l1', 's106t3l1', 's106t4l1', 's106t5l1', 's106t6l1', 's106t7l1', 's106t8l1', 's106t9l1', 's106t10l1', 's106t11l1', 's106t12l1', 's106t13l1', 's106t14l1', 's106t15l1', 's106t16l1', 's106t17l1', 's106t18l1', 's106t19l1', 's106t20l1', 's106t21l1', 's106t22l1', 's106t23l1', 's106t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s107MAP,"['s107t1l1', 's107t2l1', 's107t3l1', 's107t4l1', 's107t5l1', 's107t6l1', 's107t7l1', 's107t8l1', 's107t9l1', 's107t10l1', 's107t11l1', 's107t12l1', 's107t13l1', 's107t14l1', 's107t15l1', 's107t16l1', 's107t17l1', 's107t18l1', 's107t19l1', 's107t20l1', 's107t21l1', 's107t22l1', 's107t23l1', 's107t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s111MAP,"['s111min_prod_t1', 's111t1l1', 's111min_prod_t2', 's111t2l1', 's111min_prod_t3', 's111t3l1', 's111min_prod_t4', 's111t4l1', 's111min_prod_t5', 's111t5l1', 's111min_prod_t6', 's111t6l1', 's111min_prod_t7', 's111t7l1', 's111min_prod_t8', 's111t8l1', 's111min_prod_t9', 's111t9l1', 's111min_prod_t10', 's111t10l1', 's111min_prod_t11', 's111t11l1', 's111min_prod_t12', 's111t12l1', 's111min_prod_t13', 's111t13l1', 's111min_prod_t14', 's111t14l1', 's111min_prod_t15', 's111t15l1', 's111min_prod_t16', 's111t16l1', 's111min_prod_t17', 's111t17l1', 's111min_prod_t18', 's111t18l1', 's111min_prod_t19', 's111t19l1', 's111min_prod_t20', 's111t20l1', 's111min_prod_t21', 's111t21l1', 's111min_prod_t22', 's111t22l1', 's111min_prod_t23', 's111t23l1', 's111min_prod_t24', 's111t24l1']",0,MIC,,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001,45.82000000000001
s112MAP,"['s112t1l1', 's112t2l1', 's112t3l1', 's112t4l1', 's112t5l1', 's112t6l1', 's112t7l1', 's112t8l1', 's112t9l1', 's112t10l1', 's112t11l1', 's112t12l1', 's112t13l1', 's112t14l1', 's112t15l1', 's112t16l1', 's112t17l1', 's112t18l1', 's112t19l1', 's112t20l1', 's112t21l1', 's112t22l1', 's112t23l1', 's112t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s116MAP,"['s116min_prod_t1', 's116t1l1', 's116min_prod_t2', 's116t2l1', 's116min_prod_t3', 's116t3l1', 's116min_prod_t4', 's116t4l1', 's116min_prod_t5', 's116t5l1', 's116min_prod_t6', 's116t6l1', 's116min_prod_t7', 's116t7l1', 's116min_prod_t8', 's116t8l1', 's116min_prod_t9', 's116t9l1', 's116min_prod_t10', 's116t10l1', 's116min_prod_t11', 's116t11l1', 's116min_prod_t12', 's116t12l1', 's116min_prod_t13', 's116t13l1', 's116min_prod_t14', 's116t14l1', 's116min_prod_t15', 's116t15l1', 's116min_prod_t16', 's116t16l1', 's116min_prod_t17', 's116t17l1', 's116min_prod_t18', 's116t18l1', 's116min_prod_t19', 's116t19l1', 's116min_prod_t20', 's116t20l1', 's116min_prod_t21', 's116t21l1', 's116min_prod_t22', 's116t22l1', 's116min_prod_t23', 's116t23l1', 's116min_prod_t24', 's116t24l1']",0,MIC,,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4
s117MAP,"['s117t1l1', 's117t2l1', 's117t3l1', 's117t4l1', 's117t5l1', 's117t6l1', 's117t7l1', 's117t8l1', 's117t9l1', 's117t10l1', 's117t11l1', 's117t12l1', 's117t13l1', 's117t14l1', 's117t15l1', 's117t16l1', 's117t17l1', 's117t18l1', 's117t19l1', 's117t20l1', 's117t21l1', 's117t22l1', 's117t23l1', 's117t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s122MAP,"['s122min_prod_t1', 's122t1l1', 's122min_prod_t2', 's122t2l1', 's122min_prod_t3', 's122t3l1', 's122min_prod_t4', 's122t4l1', 's122min_prod_t5', 's122t5l1', 's122min_prod_t6', 's122t6l1', 's122min_prod_t7', 's122t7l1', 's122min_prod_t8', 's122t8l1', 's122min_prod_t9', 's122t9l1', 's122min_prod_t10', 's122t10l1', 's122min_prod_t11', 's122t11l1', 's122min_prod_t12', 's122t12l1', 's122min_prod_t13', 's122t13l1', 's122min_prod_t14', 's122t14l1', 's122min_prod_t15', 's122t15l1', 's122min_prod_t16', 's122t16l1', 's122min_prod_t17', 's122t17l1', 's122min_prod_t18', 's122t18l1', 's122min_prod_t19', 's122t19l1', 's122min_prod_t20', 's122t20l1', 's122min_prod_t21', 's122t21l1', 's122min_prod_t22', 's122t22l1', 's122min_prod_t23', 's122t23l1', 's122min_prod_t24', 's122t24l1']",0,MIC,,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308,121.308
s123MAP,"['s123t1l1', 's123t2l1', 's123t3l1', 's123t4l1', 's123t5l1', 's123t6l1', 's123t7l1', 's123t8l1', 's123t9l1', 's123t10l1', 's123t11l1', 's123t12l1', 's123t13l1', 's123t14l1', 's123t15l1', 's123t16l1', 's123t17l1', 's123t18l1', 's123t19l1', 's123t20l1', 's123t21l1', 's123t22l1', 's123t23l1', 's123t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s125MAP,"['s125t1l1', 's125t2l1', 's125t3l1', 's125t4l1', 's125t5l1', 's125t6l1', 's125t7l1', 's125t8l1', 's125t9l1', 's125t10l1', 's125t11l1', 's125t12l1', 's125t13l1', 's125t14l1', 's125t15l1', 's125t16l1', 's125t17l1', 's125t18l1', 's125t19l1', 's125t20l1', 's125t21l1', 's125t22l1', 's125t23l1', 's125t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s129MAP,"['s129min_prod_t1', 's129t1l1', 's129min_prod_t2', 's129t2l1', 's129min_prod_t3', 's129t3l1', 's129min_prod_t4', 's129t4l1', 's129min_prod_t5', 's129t5l1', 's129min_prod_t6', 's129t6l1', 's129min_prod_t7', 's129t7l1', 's129min_prod_t8', 's129t8l1', 's129min_prod_t9', 's129t9l1', 's129min_prod_t10', 's129t10l1', 's129min_prod_t11', 's129t11l1', 's129min_prod_t12', 's129t12l1', 's129min_prod_t13', 's129t13l1', 's129min_prod_t14', 's129t14l1', 's129min_prod_t15', 's129t15l1', 's129min_prod_t16', 's129t16l1', 's129min_prod_t17', 's129t17l1', 's129min_prod_t18', 's129t18l1', 's129min_prod_t19', 's129t19l1', 's129min_prod_t20', 's129t20l1', 's129min_prod_t21', 's129t21l1', 's129min_prod_t22', 's129t22l1', 's129min_prod_t23', 's129t23l1', 's129min_prod_t24', 's129t24l1']",0,MIC,,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
s130MAP,"['s130t1l1', 's130t2l1', 's130t3l1', 's130t4l1', 's130t5l1', 's130t6l1', 's130t7l1', 's130t8l1', 's130t9l1', 's130t10l1', 's130t11l1', 's130t12l1', 's130t13l1', 's130t14l1', 's130t15l1', 's130t16l1', 's130t17l1', 's130t18l1', 's130t19l1', 's130t20l1', 's130t21l1', 's130t22l1', 's130t23l1', 's130t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s136MAP,"['s136min_prod_t1', 's136t1l1', 's136min_prod_t2', 's136t2l1', 's136min_prod_t3', 's136t3l1', 's136min_prod_t4', 's136t4l1', 's136min_prod_t5', 's136t5l1', 's136min_prod_t6', 's136t6l1', 's136min_prod_t7', 's136t7l1', 's136min_prod_t8', 's136t8l1', 's136min_prod_t9', 's136t9l1', 's136min_prod_t10', 's136t10l1', 's136min_prod_t11', 's136t11l1', 's136min_prod_t12', 's136t12l1', 's136min_prod_t13', 's136t13l1', 's136min_prod_t14', 's136t14l1', 's136min_prod_t15', 's136t15l1', 's136min_prod_t16', 's136t16l1', 's136min_prod_t17', 's136t17l1', 's136min_prod_t18', 's136t18l1', 's136min_prod_t19', 's136t19l1', 's136min_prod_t20', 's136t20l1', 's136min_prod_t21', 's136t21l1', 's136min_prod_t22', 's136t22l1', 's136min_prod_t23', 's136t23l1', 's136min_prod_t24', 's136t24l1']",0,MIC,,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42,163.42
s137MAP,"['s137t1l1', 's137t2l1', 's137t3l1', 's137t4l1', 's137t5l1', 's137t6l1', 's137t7l1', 's137t8l1', 's137t9l1', 's137t10l1', 's137t11l1', 's137t12l1', 's137t13l1', 's137t14l1', 's137t15l1', 's137t16l1', 's137t17l1', 's137t18l1', 's137t19l1', 's137t20l1', 's137t21l1', 's137t22l1', 's137t23l1', 's137t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s139MAP,"['s139t1l1', 's139t2l1', 's139t3l1', 's139t4l1', 's139t5l1', 's139t6l1', 's139t7l1', 's139t8l1', 's139t9l1', 's139t10l1', 's139t11l1', 's139t12l1', 's139t13l1', 's139t14l1', 's139t15l1', 's139t16l1', 's139t17l1', 's139t18l1', 's139t19l1', 's139t20l1', 's139t21l1', 's139t22l1', 's139t23l1', 's139t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
