bid_datetime_beginning_utc,bid_datetime_beginning_ept,unit_code,bid_slope_flag,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10,mw11,mw12,mw13,mw14,mw15,mw16,mw17,mw18,mw19,mw20,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid11,bid12,bid13,bid14,bid15,bid16,bid17,bid18,bid19,bid20,no_load_cost,cold_start_cost,inter_start_cost,hot_start_cost,max_daily_starts,min_runtime,max_ecomax,min_ecomax,avg_ecomax,max_ecomin,min_ecomin,avg_ecomin
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AgYLDAEPDgEWOTYxMTIxMDE,True,1.00,50.00,85.00,92.00,,,,,,,,,,,,,,,,,151.33,196.02,227.94,234.32,,,,,,,,,,,,,,,,,4469.46,483.92,483.92,483.92,1,2.00,85.00,85.00,85.00,50.00,50.00,50.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AgYLDAEPDgUWOTYxMDAxMDI,True,1.00,130.00,131.00,280.00,299.00,300.00,319.00,320.00,437.00,441.00,,,,,,,,,,,51.41,52.85,52.87,54.53,54.75,54.76,54.97,54.98,56.29,56.34,,,,,,,,,,,1968.05,102930.87,102930.87,54536.63,1,24.00,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AgYLDAEPDwcWOTYxMTIxMDM,True,1.00,50.00,85.00,92.00,,,,,,,,,,,,,,,,,151.33,196.02,227.94,234.32,,,,,,,,,,,,,,,,,4469.46,423.06,423.06,423.06,1,2.00,85.00,85.00,85.00,50.00,50.00,50.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AgYLDAEPDwUWOTYxMTIxMDQ,True,1.00,50.00,85.00,92.00,,,,,,,,,,,,,,,,,151.33,196.02,227.94,234.32,,,,,,,,,,,,,,,,,4469.46,462.89,462.89,462.89,1,2.00,85.00,85.00,85.00,50.00,50.00,50.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwIFDAUBGAcIOTEwMTAx,True,105.00,130.00,145.00,,,,,,,,,,,,,,,,,,32.57,38.34,42.05,,,,,,,,,,,,,,,,,,662.40,848.93,848.93,848.93,3,4.00,145.00,145.00,145.00,105.00,105.00,105.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwIHBQ8ADgQKOS41MzExMjgwMQ,True,,17.30,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,999,0.02,17.70,17.70,17.70,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwIHBQ8BBwEKOS41NDM4MDEwMQ,True,,285.00,370.00,371.00,490.00,495.00,687.00,878.00,879.00,986.00,,,,,,,,,,,,12.02,13.07,13.08,14.54,14.60,16.95,19.30,24.44,24.44,,,,,,,,,,,3579.74,3698.08,2465.38,1232.69,3,4.00,1000.00,1000.00,1000.00,490.00,490.00,490.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMFBAcABgAWOTAyMTAxMjA,True,,165.00,165.10,272.90,273.00,273.10,273.20,328.10,328.20,328.30,328.40,328.50,328.60,365.00,,,,,,,,9.47,9.47,14.07,14.08,14.08,20.47,20.85,20.86,20.86,88.86,88.86,110.86,111.12,,,,,,,2017.69,2524.15,2508.46,2007.86,2,6.00,337.20,337.20,337.20,165.00,165.00,165.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMFBAcABgMWOTAyMTAxMTA,True,,165.00,165.10,272.90,273.00,273.10,273.20,328.10,328.20,328.30,328.40,328.50,328.60,365.00,,,,,,,,9.47,9.47,14.07,14.08,14.08,20.47,20.85,20.86,20.86,88.86,88.86,110.86,111.12,,,,,,,2017.69,2499.15,2483.46,1982.86,2,6.00,337.20,337.20,337.20,165.00,165.00,165.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMFBAcPDw8WNTMyNTAxMDE,True,,230.00,231.00,320.00,321.00,400.00,401.00,510.00,511.00,525.00,,,,,,,,,,,,11.29,11.88,11.96,12.58,12.58,156.14,156.42,156.42,156.56,,,,,,,,,,,1004.25,77561.49,54646.51,23757.09,1,24.00,210.00,210.00,210.00,120.00,120.00,120.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwcANy41NDE5MjEwMQ,True,,13.00,,,,,,,,,,,,,,,,,,,,477.77,,,,,,,,,,,,,,,,,,,0.00,105.94,105.94,105.94,2,2.00,13.00,13.00,13.00,3.00,3.00,3.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwEPMi45NTExOTAwMQ,True,1.00,98.00,,,,,,,,,,,,,,,,,,,-6.00,-6.00,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwILMi41MzUwMjEwMQ,True,5.60,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,5.90,5.90,5.90,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwILNC41MzM4MjEwMg,True,,10.70,21.60,,,,,,,,,,,,,,,,,,,21.20,27.46,,,,,,,,,,,,,,,,,,123.20,2.44,2.44,2.44,12,1.00,17.50,17.50,17.50,8.80,8.80,8.80
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwILNS41MzM4MzEwMQ,True,1.60,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,1.00,1.00,1.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwILNy45MDI5MDEwMQ,True,,224.00,225.00,300.00,350.00,400.00,532.00,532.10,621.00,,,,,,,,,,,,,-8.19,-8.18,-7.27,-6.66,-6.06,-4.46,3.53,3.53,,,,,,,,,,,,1593.85,5231.20,3558.65,1806.66,2,8.00,621.00,621.00,621.00,224.00,224.00,224.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwIOMi41NDExMjEwMw,True,,11.00,,,,,,,,,,,,,,,,,,,,118.81,,,,,,,,,,,,,,,,,,,0.00,14.72,14.72,14.72,2,2.00,11.00,11.00,11.00,3.00,3.00,3.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwIOMy41NDExMjEwMQ,True,,11.00,,,,,,,,,,,,,,,,,,,,398.53,,,,,,,,,,,,,,,,,,,0.00,105.94,105.94,105.94,2,2.00,11.00,11.00,11.00,3.00,3.00,3.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwIONC41NDExMjEwMg,True,,11.00,,,,,,,,,,,,,,,,,,,,118.52,,,,,,,,,,,,,,,,,,,0.00,14.72,14.72,14.72,2,2.00,11.00,11.00,11.00,3.00,3.00,3.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwIONi41NDM5MDEwMQ,True,,225.00,226.00,227.00,228.00,233.00,362.00,490.00,491.00,590.00,,,,,,,,,,,,14.55,14.55,14.56,14.56,14.57,14.95,15.33,20.34,20.34,,,,,,,,,,,849.94,3807.50,2855.62,1903.75,3,4.00,590.00,590.00,590.00,225.00,225.00,225.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcIDwIONS41NDM5MDEwMg,True,,225.00,226.00,227.00,228.00,233.00,362.00,490.00,491.00,590.00,,,,,,,,,,,,14.55,14.55,14.56,14.56,14.57,14.95,15.33,20.34,20.34,,,,,,,,,,,849.94,3807.50,2855.62,1903.75,3,4.00,590.00,590.00,590.00,225.00,225.00,225.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBA4PMi41MzE0OTAwMQ,True,,0.10,0.30,0.40,,,,,,,,,,,,,,,,,,30.84,30.85,150.00,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,999,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBAYBOS44NzE5OTAwMQ,True,,21.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,24,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBgAJMy44NjM3MjgwMQ,True,,200.00,,,,,,,,,,,,,,,,,,,,-47.50,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,243.90,243.90,243.90,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBgAKMy45NTEwMjgwMQ,True,1.00,12.00,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,12.00,12.00,12.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBgAKNC45NTE0OTAwMQ,True,1.00,88.20,,,,,,,,,,,,,,,,,,,-34.68,-34.68,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBgULMS41MzA3MzEwMQ,True,,10.70,21.60,,,,,,,,,,,,,,,,,,,21.88,28.32,,,,,,,,,,,,,,,,,,128.02,2.54,2.54,2.54,12,1.00,17.10,17.10,17.10,8.20,8.20,8.20
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBgYMNS45NTA2OTAwMQ,True,1.00,80.00,,,,,,,,,,,,,,,,,,,-36.72,-36.72,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBw8INC45OTQxMDEwMg,True,150.00,151.00,201.00,226.00,295.00,,,,,,,,,,,,,,,,25.00,26.00,28.00,30.00,35.00,,,,,,,,,,,,,,,,1040.00,0.00,0.00,0.00,2,1.00,150.00,150.00,150.00,150.00,150.00,150.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBw8INC45OTQxMDEwMQ,True,150.00,151.00,201.00,226.00,250.00,,,,,,,,,,,,,,,,23.00,24.00,25.00,26.00,27.00,,,,,,,,,,,,,,,,1040.00,0.00,0.00,0.00,2,1.00,150.00,150.00,150.00,150.00,150.00,150.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBw8INC45OTQxMDEwMw,True,150.00,151.00,200.00,201.00,226.00,275.00,,,,,,,,,,,,,,,25.00,26.00,27.00,28.00,29.00,30.00,,,,,,,,,,,,,,,1040.00,0.00,0.00,0.00,2,1.00,150.00,150.00,150.00,150.00,150.00,150.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBw8INC45OTQxMDEwNA,True,150.00,151.00,200.00,201.00,226.00,250.00,305.00,,,,,,,,,,,,,,25.00,26.00,27.00,28.00,29.00,30.00,31.00,,,,,,,,,,,,,,1040.00,0.00,0.00,0.00,2,1.00,150.00,150.00,150.00,150.00,150.00,150.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwAANC44MDE4OTAwMQ,True,,20.00,,,,,,,,,,,,,,,,,,,,-30.49,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwULMy43OTIyMjEwMQ,True,1.00,196.00,197.00,329.00,460.00,487.00,,,,,,,,,,,,,,,9.59,10.17,10.18,10.57,10.96,11.04,,,,,,,,,,,,,,,696.33,2431.94,1383.98,726.66,1,6.00,485.00,485.00,485.00,196.00,196.00,196.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwYJMC44Njc5MDUwMg,True,,100.00,340.00,340.10,560.00,560.10,565.00,565.10,620.00,,,,,,,,,,,,,14.67,15.52,15.52,16.31,23.70,23.70,23.70,23.70,,,,,,,,,,,,1682.07,4206.46,1365.82,1038.89,2,8.00,600.00,600.00,600.00,340.00,340.00,340.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwYJMS44Njc5MDUwMQ,True,,100.00,340.00,340.10,560.00,560.10,565.00,565.10,620.00,,,,,,,,,,,,,14.67,15.52,15.52,16.31,23.70,23.70,23.70,23.70,,,,,,,,,,,,1682.07,4208.14,1366.38,1039.45,2,8.00,600.00,600.00,600.00,340.00,340.00,340.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwYJNC43OTI1MDUwMQ,True,250.00,420.00,420.10,500.00,500.10,1040.00,1040.10,1085.00,,,,,,,,,,,,,5.74,5.82,5.82,5.87,5.87,6.15,13.62,13.62,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,6.00,1065.00,1065.00,1065.00,500.00,500.00,500.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,AwMGAgcJBwYKMy45Njc4OTAwMQ,True,,1.00,80.00,,,,,,,,,,,,,,,,,,,-40.18,-40.18,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,0.10,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAEDAA8IBQEWNTEzMTIxMDE,True,8.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,8.80,8.80,8.80,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIADA8WBwYBNzAxMDE,True,11.00,16.30,,,,,,,,,,,,,,,,,,,23.26,23.26,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,24,1.00,16.30,16.30,16.30,11.00,11.00,11.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIBBQEIABgNMjMxMjEwMQ,True,,160.00,161.00,250.00,250.10,299.70,299.80,306.70,,,,,,,,,,,,,,10.76,13.32,16.26,16.27,17.90,43.51,43.74,,,,,,,,,,,,,1372.95,4106.40,2722.50,2480.98,1,6.00,299.00,299.00,299.00,160.00,160.00,160.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIBBQEIARgNMjMxMjEwMg,True,,160.00,161.00,250.00,250.10,301.80,301.90,308.80,,,,,,,,,,,,,,10.76,13.32,16.26,16.27,17.97,43.58,43.81,,,,,,,,,,,,,1372.95,4106.40,2722.50,2480.98,1,6.00,301.00,301.00,301.00,160.00,160.00,160.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIBBQEMAhgBMDEwMDEwMg,True,300.00,360.00,420.00,480.00,540.00,600.00,660.00,,,,,,,,,,,,,,18.19,18.56,18.93,19.30,19.67,20.04,20.41,,,,,,,,,,,,,,1659.99,35948.09,19405.62,19405.62,1,24.00,650.00,650.00,650.00,400.00,400.00,400.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIBBQEMBRgBMDEwMDEwMQ,True,300.00,360.00,420.00,480.00,540.00,600.00,660.00,,,,,,,,,,,,,,18.45,18.83,19.20,19.58,19.95,20.33,20.70,,,,,,,,,,,,,,1686.50,35008.10,19680.21,19680.21,1,24.00,650.00,650.00,650.00,400.00,400.00,400.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAAAWAwQPMDAxMDE,True,1.00,9.00,29.00,45.00,,,,,,,,,,,,,,,,,26.00,175.00,180.00,201.00,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6,1.00,80.00,80.00,80.00,0.10,0.10,0.10
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAg4WAwUONTAxMDE,True,,55.00,56.00,75.00,76.00,90.00,91.00,110.00,,,,,,,,,,,,,,13.09,13.12,13.69,151.72,152.13,152.16,152.72,,,,,,,,,,,,,428.53,16599.23,12161.02,6597.24,3,4.00,95.00,95.00,95.00,75.00,75.00,75.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAw4WAwUOMzAxMjA,True,290.00,291.00,350.00,351.00,400.00,450.00,451.00,560.00,561.00,614.00,,,,,,,,,,,101.59,101.64,104.59,104.64,107.10,109.60,109.65,115.12,115.17,117.82,,,,,,,,,,,5780.30,189323.96,143273.26,86705.86,1,24.00,614.00,614.00,614.00,300.00,300.00,300.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAw8WAwUOMzAxMzA,True,300.00,301.00,400.00,401.00,450.00,451.00,500.00,501.00,601.00,650.00,,,,,,,,,,,12.37,50.00,51.10,51.13,52.96,53.00,54.32,54.36,54.58,55.00,,,,,,,,,,,5794.03,211659.76,159242.81,99687.48,1,24.00,650.00,650.00,650.00,300.00,300.00,300.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAwEWAwUOMzAxMTA,True,285.00,286.00,420.00,421.00,500.00,520.00,521.00,580.00,581.00,620.00,,,,,,,,,,,109.31,109.34,112.73,112.76,114.76,115.27,115.29,116.79,116.81,117.80,,,,,,,,,,,4474.01,189323.96,143273.26,86705.86,1,24.00,620.00,620.00,620.00,285.00,285.00,285.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEAwMWAwUPMzAxMDE,True,,30.00,31.00,45.00,46.00,50.00,,,,,,,,,,,,,,,,13.97,14.00,14.45,124.81,124.94,,,,,,,,,,,,,,,130.05,6121.02,5218.49,4315.60,1,24.00,50.00,50.00,50.00,15.00,15.00,15.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEBAIWAwcIMTIxMDk,True,152.70,,,,,,,,,,,,,,,,,,,,64.59,,,,,,,,,,,,,,,,,,,,1511.58,2030.47,2030.47,2030.47,2,4.00,152.70,152.70,152.70,115.00,115.00,115.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEBgcWAwcLMTAxMDE,True,5.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,2.20,2.20,2.20,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEBgQWAwcINjIxMTA,True,41.00,,,,,,,,,,,,,,,,,,,,68.50,,,,,,,,,,,,,,,,,,,,0.00,339.45,339.45,339.45,3,2.00,41.00,41.00,41.00,41.00,41.00,41.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEBgUWAwcINjIxMjA,True,38.00,,,,,,,,,,,,,,,,,,,,68.50,,,,,,,,,,,,,,,,,,,,0.00,339.45,339.45,339.45,3,2.00,38.00,38.00,38.00,38.00,38.00,38.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDA8WAwUPMDAxMDE,True,52.00,53.00,85.00,,,,,,,,,,,,,,,,,,42.81,100.00,110.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6,1.00,85.00,85.00,85.00,0.10,0.10,0.10
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDQ4WAwUKMTAxMzA,True,,59.00,174.00,,,,,,,,,,,,,,,,,,,25.65,28.70,,,,,,,,,,,,,,,,,,669.09,8323.31,6391.86,4782.19,2,4.00,174.00,174.00,174.00,105.00,105.00,105.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDQ8WAwUKMTAxNDA,True,,59.00,175.00,,,,,,,,,,,,,,,,,,,25.65,28.72,,,,,,,,,,,,,,,,,,669.09,8086.79,6437.69,4862.40,2,4.00,175.00,175.00,175.00,105.00,105.00,105.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDQAWAwUKMTAxMTA,True,,30.00,122.30,,,,,,,,,,,,,,,,,,,32.45,35.14,,,,,,,,,,,,,,,,,,688.32,7459.05,5621.04,3896.62,2,4.00,122.30,122.30,122.30,55.00,55.00,55.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDQEWAwUKMTAxMjA,True,,31.00,124.70,,,,,,,,,,,,,,,,,,,32.20,35.60,,,,,,,,,,,,,,,,,,703.61,7412.96,5574.96,3891.78,2,4.00,124.70,124.70,124.70,55.00,55.00,55.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIEDQMWAwUKMTMxNTA,True,6.00,,,,,,,,,,,,,,,,,,,,441.67,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,6.00,6.00,6.00,6.00,6.00,6.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAgcWAgYIODEyMDI,True,848.90,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,24.00,0.00,0.00,0.00,0.00,0.00,0.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAgQWAgYIODEyMDE,True,874.50,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,24.00,905.00,905.00,905.00,905.00,905.00,905.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAgYWAgYJMTAxMDI,True,220.00,250.00,300.00,350.00,400.00,450.00,500.00,550.00,600.00,640.00,,,,,,,,,,,57.27,58.75,61.22,63.69,66.16,68.63,71.10,73.57,76.04,78.02,,,,,,,,,,,8445.64,190105.35,135726.74,81348.14,1,24.00,638.00,638.00,638.00,220.00,220.00,220.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAQ8WAgYJMTAxMDE,True,220.00,250.00,300.00,350.00,400.00,450.00,500.00,550.00,600.00,640.00,,,,,,,,,,,61.07,62.60,65.15,67.70,70.25,72.80,75.35,77.90,80.45,82.49,,,,,,,,,,,9353.52,190105.38,135726.77,81348.16,1,24.00,635.00,635.00,635.00,220.00,220.00,220.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAQIWBQcJNjExMDE,True,1206.00,,,,,,,,,,,,,,,,,,,,4.26,,,,,,,,,,,,,,,,,,,,675.44,0.00,0.00,0.00,1,24.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFAQMWBQcJNjExMDI,True,1247.00,,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,903.40,0.00,0.00,0.00,1,24.00,1122.00,1122.00,1122.00,1122.00,1122.00,1122.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFBg4WBQcINDAxMDE,True,383.00,429.00,475.00,521.00,567.00,613.00,659.00,705.00,752.00,755.00,,,,,,,,,,,45.43,45.48,45.52,45.56,45.61,45.65,45.69,45.74,73.28,73.28,,,,,,,,,,,3429.22,201761.82,192263.16,182764.50,1,24.00,752.00,752.00,752.00,411.00,411.00,411.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFBg8WBQcINDAxMDI,True,385.00,431.00,477.00,523.00,568.00,614.00,660.00,706.00,752.00,755.00,,,,,,,,,,,49.69,49.74,49.79,49.83,49.88,49.93,49.98,50.02,80.07,80.07,,,,,,,,,,,2854.08,201761.82,192263.16,182764.50,1,24.00,752.00,752.00,752.00,415.00,415.00,415.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFBgcWBQcIMTAxMDM,True,165.00,250.00,328.00,500.00,625.00,672.00,673.00,799.00,800.00,851.00,,,,,,,,,,,30.43,31.03,31.58,32.79,33.67,34.00,243.53,260.36,260.50,267.31,,,,,,,,,,,2428.58,19572.75,15406.36,11239.97,1,8.00,850.00,850.00,850.00,165.00,165.00,165.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFBgQWBQcIMTAxMDQ,True,165.00,250.00,328.00,500.00,625.00,672.00,673.00,799.00,800.00,851.00,,,,,,,,,,,32.83,33.48,34.07,35.39,36.34,36.70,259.97,266.32,267.37,268.95,,,,,,,,,,,2320.50,19516.10,15361.04,11205.98,1,8.00,850.00,850.00,850.00,165.00,165.00,165.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFDA8WAgYIOTAxMDE,True,23.00,40.00,60.00,80.00,100.00,126.00,,,,,,,,,,,,,,,183.23,193.88,206.40,218.93,231.45,247.73,,,,,,,,,,,,,,,4140.48,18810.85,11183.05,3555.25,1,16.00,123.00,123.00,123.00,40.00,40.00,40.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFDQcWAgYIOTAxMDM,True,130.00,150.00,170.00,190.00,210.00,230.00,250.00,270.00,290.00,310.00,,,,,,,,,,,123.19,124.09,124.98,125.88,126.78,127.67,128.57,129.46,130.36,131.26,,,,,,,,,,,3267.95,84530.77,72138.00,59745.24,1,24.00,305.00,305.00,305.00,105.00,105.00,105.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFDQIWAgYJMjAxMDE,True,43.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,4.00,51.00,51.00,51.00,51.00,51.00,51.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIFDQQWAgYIOTAxMDQ,True,60.00,100.00,140.00,180.00,320.00,360.00,380.00,400.00,,,,,,,,,,,,,200.07,201.12,202.17,203.22,206.90,207.95,208.47,209.00,,,,,,,,,,,,,9057.82,132560.28,91248.69,49937.10,1,16.00,397.00,397.00,397.00,70.00,70.00,70.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIGAw4WBQcIMjAxMDE,True,137.00,138.00,163.00,188.00,213.00,238.00,263.00,288.00,318.00,321.00,,,,,,,,,,,27.30,27.30,27.31,27.33,27.34,27.35,27.37,27.38,27.40,27.40,,,,,,,,,,,1298.51,17159.74,15766.98,14374.22,1,24.00,306.00,306.00,306.00,122.00,122.00,122.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIGAw8WBQcIMjAxMDI,True,137.00,138.00,172.00,206.00,240.00,274.00,308.00,342.00,375.00,378.00,,,,,,,,,,,27.35,27.35,27.40,27.46,27.51,27.57,27.62,27.68,27.73,27.74,,,,,,,,,,,1108.15,15685.57,14292.81,12900.05,1,24.00,363.00,363.00,363.00,126.00,126.00,126.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIGBwcWBAYINjAxMDM,True,,38.00,380.00,,,,,,,,,,,,,,,,,,,195.27,325.45,,,,,,,,,,,,,,,,,,14044.74,110601.46,68574.28,58205.32,2,3.00,380.00,380.00,380.00,38.00,38.00,38.00
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,BAIGBwQWBAYINjAxMDQ,True,,38.00,380.00,,,,,,,,,,,,,,,,,,,195.27,325.45,,,,,,,,,,,,,,,,,,14044.74,110601.46,68574.28,58205.32,2,3.00,380.00,380.00,380.00,38.00,38.00,38.00
